protein_id	source_proteome	C286	C287	C288	C289	C294	C298	clade01	clade02	clade03	clade04	clade05	clade06	clade07	clade08
EHM034692|EHA02331_bin.15_gene_56_3	C287	1	1	0	0	1	0	0	1	1	0	0	1	0	1
EHM034692|EHA02331_bin.15_gene_57_1	C287	1	1	1	1	1	1	1	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_57_2	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_57_3	C287	1	1	1	1	1	1	1	1	1	0	1	1	1	1
EHM034692|EHA02331_bin.15_gene_58_2	C287	1	1	1	0	0	0	0	1	1	1	0	1	0	1
EHM034692|EHA02331_bin.15_gene_58_3	C287	1	1	1	1	1	1	1	1	1	1	0	1	0	1
EHM034692|EHA02331_bin.15_gene_58_4	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_58_7	C287	1	1	1	1	1	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_58_9	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_58_10	C287	1	1	1	1	1	1	0	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_59_2	C287	1	1	1	1	1	0	0	0	0	0	1	1	0	1
EHM034692|EHA02331_bin.15_gene_59_3	C287	1	1	1	1	1	0	1	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_59_4	C287	1	1	1	1	1	0	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_59_5	C287	1	1	1	1	1	1	0	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_59_7	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_59_9	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_59_10	C287	1	1	1	1	0	1	0	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_59_12	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_59_18	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_59_19	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_59_20	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_59_22	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_59_24	C287	1	1	1	1	0	0	0	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_59_25	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_59_26	C287	1	1	1	1	1	1	1	1	0	0	1	1	1	0
EHM034692|EHA02331_bin.15_gene_59_28	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_59_29	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_59_31	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_59_34	C287	1	1	1	1	1	1	1	0	1	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_59_35	C287	1	1	1	1	0	0	0	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_59_36	C287	1	1	1	1	1	1	1	0	0	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_59_37	C287	1	1	1	1	1	1	1	0	0	1	1	1	0	0
EHM034692|EHA02331_bin.15_gene_59_38	C287	1	1	1	1	1	1	1	0	1	0	1	0	0	1
EHM034692|EHA02331_bin.15_gene_59_39	C287	1	1	1	1	0	1	0	1	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_59_40	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_59_41	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_60_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_60_4	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_60_5	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_60_6	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	0
EHM034692|EHA02331_bin.15_gene_60_8	C287	1	1	1	1	0	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_60_11	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_60_12	C287	1	1	1	1	0	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_60_13	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_60_14	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_60_15	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_60_18	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_60_20	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_60_21	C287	1	1	1	1	1	1	1	1	0	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_60_22	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_60_23	C287	1	1	1	1	0	0	0	1	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_60_24	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_61_4	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_62_1	C287	1	1	1	1	1	1	1	1	0	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_62_2	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_4	C287	1	1	1	1	1	1	1	1	0	0	1	1	0	1
EHM034692|EHA02331_bin.15_gene_62_9	C287	1	1	1	1	1	0	1	1	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_62_12	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_62_13	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	0
EHM034692|EHA02331_bin.15_gene_62_14	C287	1	1	1	1	1	1	1	1	1	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_62_15	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_62_21	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_22	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_23	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_24	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_26	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_62_33	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_34	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EHM034692|EHA02331_bin.15_gene_62_35	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_36	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_62_37	C287	1	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_62_40	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_41	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_44	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	0
EHM034692|EHA02331_bin.15_gene_62_46	C287	1	1	1	1	1	1	0	0	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_62_49	C287	1	1	0	1	1	1	1	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_62_50	C287	1	1	0	0	0	1	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_62_51	C287	1	1	0	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_62_52	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_62_53	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_54	C287	1	1	1	1	1	1	1	1	1	0	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_56	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_57	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_62	C287	1	1	1	1	1	1	0	1	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_62_63	C287	1	1	1	1	1	1	0	1	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_62_65	C287	1	1	1	1	1	1	1	1	0	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_66	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_62_67	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_63_2	C287	1	1	1	1	0	0	0	0	0	1	0	0	0	0
EHM034692|EHA02331_bin.15_gene_63_3	C287	1	1	1	1	1	1	0	1	0	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_63_4	C287	1	1	1	1	1	1	1	1	1	1	0	1	0	1
EHM034692|EHA02331_bin.15_gene_63_5	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_63_6	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_63_7	C287	1	1	1	1	1	0	1	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_64_1	C287	1	1	1	1	0	0	0	0	0	0	0	0	1	1
EHM034692|EHA02331_bin.15_gene_64_2	C287	1	1	1	1	1	1	1	0	0	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_64_5	C287	1	1	1	1	1	0	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_66_1	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_67_1	C287	1	1	1	1	1	1	1	0	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_67_2	C287	1	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_67_3	C287	1	1	1	1	1	1	0	1	0	0	1	1	0	1
EHM034692|EHA02331_bin.15_gene_67_4	C287	1	1	1	1	1	1	1	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_67_5	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_68_1	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_68_2	C287	1	1	1	1	1	1	0	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_68_3	C287	1	1	1	1	1	1	0	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_69_1	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_69_2	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_70_3	C287	1	1	1	1	1	1	0	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_70_4	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_70_6	C287	1	1	1	1	1	1	0	1	1	0	1	0	1	1
EHM034692|EHA02331_bin.15_gene_70_7	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_70_8	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_71_1	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_71_3	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_71_5	C287	1	1	1	1	1	1	0	1	1	1	1	0	0	1
EHM034692|EHA02331_bin.15_gene_71_6	C287	1	1	1	1	1	1	0	1	1	1	1	0	0	1
EHM034692|EHA02331_bin.15_gene_71_7	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_71_8	C287	1	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_71_9	C287	1	1	1	1	0	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_71_10	C287	1	1	0	0	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_71_12	C287	1	1	1	1	1	1	1	1	1	1	1	0	0	1
EHM034692|EHA02331_bin.15_gene_72_7	C287	1	1	0	0	0	0	0	1	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_73_3	C287	1	1	1	1	0	1	0	0	0	0	0	0	1	1
EHM034692|EHA02331_bin.15_gene_73_4	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_73_5	C287	1	1	1	1	1	0	0	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_73_6	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_73_7	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_73_8	C287	1	1	1	1	1	1	0	0	0	0	0	0	1	0
EHM034692|EHA02331_bin.15_gene_73_9	C287	1	1	1	1	1	1	1	1	0	1	0	0	0	0
EHM034692|EHA02331_bin.15_gene_74_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_74_4	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_76_2	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_76_3	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_77_1	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_77_3	C287	1	1	1	1	1	1	0	0	0	1	0	1	0	0
EHM034692|EHA02331_bin.15_gene_78_4	C287	1	1	1	1	1	0	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_81_2	C287	1	1	1	1	1	1	0	1	1	1	0	1	0	1
EHM034692|EHA02331_bin.15_gene_82_2	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_82_3	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_84_2	C287	1	1	1	1	1	1	1	0	0	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_85_1	C287	1	1	1	0	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_86_1	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_87_2	C287	1	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_87_3	C287	1	1	1	1	1	1	1	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_87_4	C287	1	1	1	1	1	1	1	1	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_87_5	C287	1	1	1	1	1	1	1	1	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_87_6	C287	1	1	1	1	1	1	1	1	0	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_87_7	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_87_12	C287	1	1	1	1	0	1	0	1	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_87_13	C287	1	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_87_14	C287	1	1	1	1	1	0	1	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_87_18	C287	1	1	1	1	0	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_87_19	C287	1	1	1	1	1	1	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_87_20	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_87_23	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_87_25	C287	1	1	1	1	1	1	1	0	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_87_26	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_87_28	C287	1	1	1	1	1	1	1	1	1	0	1	1	0	1
EHM034692|EHA02331_bin.15_gene_87_30	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_87_31	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_87_32	C287	1	1	1	1	1	1	1	1	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_87_33	C287	1	1	1	1	1	1	0	0	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_87_34	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_87_36	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_87_37	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_87_38	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_87_39	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_87_40	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_87_41	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_87_42	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_87_43	C287	1	1	1	1	1	1	1	1	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_87_44	C287	1	1	1	1	1	1	1	1	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_87_45	C287	1	1	1	1	1	1	1	1	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_87_46	C287	1	1	1	1	1	1	1	1	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_87_48	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_87_49	C287	1	1	1	1	0	1	1	0	1	1	0	0	1	1
EHM034692|EHA02331_bin.15_gene_87_50	C287	1	1	1	1	1	1	1	1	1	0	1	1	0	1
EHM034692|EHA02331_bin.15_gene_87_51	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_87_52	C287	1	1	1	1	0	0	0	0	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_89_1	C287	1	1	1	1	0	1	0	0	0	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_89_6	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_89_7	C287	1	1	1	1	1	0	0	1	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_89_8	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_89_9	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_89_10	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_89_11	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_89_12	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_89_13	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_89_14	C287	1	1	1	1	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_89_15	C287	1	1	1	1	1	1	1	1	1	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_89_16	C287	1	1	1	1	1	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_89_17	C287	1	1	1	0	1	1	0	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_90_1	C287	1	1	1	1	0	0	0	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_90_2	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_90_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_90_5	C287	1	1	1	1	1	1	1	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_90_6	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_90_7	C287	1	1	1	1	1	1	1	0	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_90_8	C287	1	1	1	1	1	1	1	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_91_4	C287	1	1	1	1	0	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_92_1	C287	1	1	1	1	1	1	1	1	1	0	1	1	1	1
EHM034692|EHA02331_bin.15_gene_92_2	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_92_3	C287	1	1	1	1	1	1	0	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_92_4	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	0
EHM034692|EHA02331_bin.15_gene_93_1	C287	1	1	1	1	1	1	1	1	0	0	1	1	0	0
EHM034692|EHA02331_bin.15_gene_93_2	C287	1	1	1	1	1	1	1	0	1	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_93_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_94_1	C287	1	1	1	1	1	1	1	1	1	1	1	1	0	1
EHM034692|EHA02331_bin.15_gene_94_2	C287	1	1	1	1	1	1	1	1	1	0	0	1	0	0
EHM034692|EHA02331_bin.15_gene_94_3	C287	1	1	1	1	1	1	0	0	1	1	0	1	0	0
EHM034692|EHA02331_bin.15_gene_94_4	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_95_3	C287	1	1	1	0	0	1	0	0	0	0	0	0	0	1
EHM034692|EHA02331_bin.15_gene_96_2	C287	1	1	1	1	0	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_96_3	C287	1	1	1	1	0	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_98_1	C287	1	1	1	1	1	1	1	1	1	0	0	1	1	1
EHM034692|EHA02331_bin.15_gene_98_2	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_98_3	C287	1	1	1	1	1	1	0	0	1	1	0	0	0	0
EHM034692|EHA02331_bin.15_gene_98_5	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_98_6	C287	1	1	1	1	0	1	1	0	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_98_7	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_98_9	C287	1	1	0	0	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_98_10	C287	1	1	0	0	0	0	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_98_12	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_98_13	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_98_14	C287	1	1	1	1	1	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_98_15	C287	1	1	1	1	1	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_98_16	C287	1	1	1	1	1	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_98_17	C287	1	1	1	1	1	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_98_18	C287	1	1	1	1	1	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_98_19	C287	1	1	1	1	1	1	1	1	1	1	1	0	1	1
EHM034692|EHA02331_bin.15_gene_98_20	C287	1	1	1	1	1	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_98_21	C287	1	1	1	1	1	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_98_25	C287	1	1	1	1	0	0	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_98_28	C287	1	1	1	1	0	1	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_98_29	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_99_2	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_99_3	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_99_4	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_99_5	C287	1	1	1	1	1	0	1	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_99_6	C287	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_99_7	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_100_3	C287	1	1	1	1	1	1	1	1	1	1	0	1	1	1
EHM034692|EHA02331_bin.15_gene_100_4	C287	1	1	1	1	1	0	1	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_102_6	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_103_1	C287	1	1	1	1	0	0	0	0	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_103_2	C287	1	1	1	1	0	1	0	1	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_103_4	C287	1	1	1	1	1	1	1	1	0	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_103_6	C287	1	1	1	1	1	1	0	0	0	0	1	0	0	0
EHM034692|EHA02331_bin.15_gene_103_7	C287	1	1	1	1	1	1	0	1	1	1	1	1	1	1
EHM034692|EHA02331_bin.15_gene_103_8	C287	1	1	1	1	1	1	0	0	0	0	0	0	0	0
EHM034692|EHA02331_bin.15_gene_103_9	C287	1	1	1	1	1	1	1	1	0	0	1	1	1	1
