protein_id	source_proteome	C286	C287	C288	C289	C294	C298	clade01	clade02	clade03	clade04	clade05	clade06	clade07	clade08
EHM034692|EHA02331_bin.15_gene_29_5	C287	1.39e-45		2.67e-78	2.58e-78	4.57e-75	2.09e-66	3.22e-60	2.83e-64	4.09e-65	3.86e-62	7.880000000000001e-33		1.86e-65	4.82e-64
EHM034692|EHA02331_bin.15_gene_29_6	C287	1.84e-154		5.4e-209	1.1300000000000001e-66	1.2300000000000001e-167	2.85e-137	3.1e-126	4.82e-117	7.01e-98	6.54e-95			4.14e-70	6.6e-96
EHM034692|EHA02331_bin.15_gene_29_7	C287	3.9799999999999996e-216		3.9899999999999995e-250	3.8499999999999994e-250	6.900000000000001e-225	4.47e-208	3.67e-194	6.37e-193	5.450000000000001e-192	2.59e-194		1.6399999999999999e-186	1.1500000000000001e-166	1.6499999999999998e-190
EHM034692|EHA02331_bin.15_gene_30_2	C287	2.81e-85		1.02e-178	8.09e-178	3.8e-97	6.74e-69		8.25e-55	7.619999999999999e-38	3.7499999999999996e-30	1.9e-65		8.02e-41	1.81e-33
EHM034692|EHA02331_bin.15_gene_32_1	C287	5.35e-11													
EHM034692|EHA02331_bin.15_gene_32_2	C287	1.91e-41		4.2399999999999995e-53	1.1799999999999998e-52	2.04e-37	3.6e-40		7.330000000000001e-36	1.5800000000000002e-31	3.98e-33	1.1500000000000001e-33	4.34e-31	3.85e-31	3.45e-33
EHM034692|EHA02331_bin.15_gene_32_5	C287	1.74e-86		8.12e-148	5.059999999999999e-128	3.5999999999999995e-95	9.420000000000001e-97	1.3300000000000002e-85	3.14e-82	6.1300000000000004e-86	2.28e-81	1.08e-79	6.69e-82	8.92e-81	2.99e-83
EHM034692|EHA02331_bin.15_gene_32_6	C287	4.84e-198		3.11e-264	2.12e-264	1.7399999999999999e-180	1.79e-193	8.18e-147	2.49e-114	7.14e-113	1.15e-107	5.3e-141	4.65e-142	2.16e-115	1.32e-115
EHM034692|EHA02331_bin.15_gene_33_3	C287	0.0		0.0	0.0	0.0	3.02e-286	3.9099999999999994e-197	2.08e-214	4.23e-136	1.93e-137	2.0599999999999998e-92	3.41e-212	1.95e-128	3.9700000000000003e-132
EHM034692|EHA02331_bin.15_gene_33_4	C287	4.3900000000000003e-103		3.91e-126	4.18e-98	6.1099999999999996e-92	7.96e-99	1.23e-77	5.850000000000001e-79	4.69e-75	1.5899999999999998e-68	1.11e-56	3.98e-75	4.71e-67	3.87e-66
EHM034692|EHA02331_bin.15_gene_33_5	C287	9.66e-46		1.6300000000000002e-117	4.33e-115	4.52e-53	9.110000000000001e-47		8.59e-43			1.03e-50	1.89e-53		
EHM034692|EHA02331_bin.15_gene_33_6	C287	1.5399999999999999e-136			0.0	2.47e-267	1.2199999999999999e-45	2.8799999999999997e-255	0.0	4.34e-267	4.93e-278	8.579999999999999e-292	1.7700000000000002e-291	2.32e-247	2.2e-298
EHM034692|EHA02331_bin.15_gene_33_7	C287	5.5000000000000004e-98		1.83e-151	1.36e-77	5.5199999999999996e-92	1.76e-83	7.18e-66	5.21e-78	8.17e-74	9.809999999999999e-68	2.9600000000000003e-80	2.02e-80	3.48e-53	1.1e-70
EHM034692|EHA02331_bin.15_gene_33_8	C287	2.33e-49		5.46e-78	5.999999999999999e-84	3.79e-53	3.0599999999999997e-52	7.5e-49	1.74e-48	6.1800000000000005e-43	1.9699999999999997e-40	5.89e-49	2.6e-52	1.19e-41	1.35e-39
EHM034692|EHA02331_bin.15_gene_34_4	C287	5.83e-12		4.6e-68	4.1000000000000003e-81					1.81e-12					
EHM034692|EHA02331_bin.15_gene_34_7	C287	2.68e-49		1.15e-153	3.76e-204	2.62e-35	8.8e-13		2.4299999999999997e-54					9.14e-50	1.19e-24
EHM034692|EHA02331_bin.15_gene_35_1	C287	1.91e-77		7.66e-91	1.54e-93		1.9600000000000003e-79								
EHM034692|EHA02331_bin.15_gene_35_2	C287	2.21e-237		2.45e-282	1.22e-284	1.64e-235	1.91e-243	4.870000000000001e-210	1.12e-213	1.17e-196	3.48e-204	5.88e-204	1.79e-206	6.2700000000000005e-198	1.13e-201
EHM034692|EHA02331_bin.15_gene_35_3	C287	1.37e-204		5.929999999999999e-307	7.29e-310	2.2700000000000002e-210	1.77e-195	6.639999999999999e-172	1.49e-168	4.26e-164	2.22e-175	1.2e-129	1.29e-183	2.52e-172	3.13e-179
EHM034692|EHA02331_bin.15_gene_35_4	C287	1.19e-151		0.0	0.0	8.850000000000001e-161	1.41e-161					5.700000000000001e-57	1.32e-67		
EHM034692|EHA02331_bin.15_gene_36_1	C287	5.78e-162		0.0	0.0									4.63e-25	
EHM034692|EHA02331_bin.15_gene_36_2	C287	3.54e-13		0.0	0.0	1.27e-09									
EHM034692|EHA02331_bin.15_gene_37_1	C287	2.32e-168		7.42e-218	1.97e-218	9.87e-178	1.12e-151	2.77e-144	2.46e-151	1.1400000000000001e-132	8.13e-138	1.13e-107	6.19e-144	6.33e-127	1.09e-132
EHM034692|EHA02331_bin.15_gene_37_2	C287	1.15e-19		1.38e-40	3.8399999999999995e-40										
EHM034692|EHA02331_bin.15_gene_37_3	C287	0.0		0.0	0.0	0.0		7.23e-317	6.92e-281	2.2299999999999997e-216	1.4500000000000002e-210	1.0000000000000001e-307	4.35e-321	1.6e-182	3.82e-236
EHM034692|EHA02331_bin.15_gene_37_4	C287	0.0		0.0	0.0	0.0									6.41e-20
EHM034692|EHA02331_bin.15_gene_38_2	C287	9.36e-171													
EHM034692|EHA02331_bin.15_gene_38_3	C287	6.31e-38													
EHM034692|EHA02331_bin.15_gene_40_1	C287	1.45e-47		4.74e-181	5.98e-181	1.9900000000000002e-72									
EHM034692|EHA02331_bin.15_gene_40_2	C287	0.0		0.0	0.0	0.0	0.0	5.15e-316	2.17e-318	1.34e-313	1.3699999999999999e-307	2.24e-320	0.0	6.119999999999999e-285	2.79e-294
EHM034692|EHA02331_bin.15_gene_40_3	C287	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.23e-12	2.38e-233	0.0	0.0	0.0
EHM034692|EHA02331_bin.15_gene_41_4	C287	2.31e-159		4.4e-220	6.9e-226	6.509999999999999e-168	2.1299999999999999e-159		5.13e-141	1.95e-144	2.3300000000000002e-144	4e-96		3.9999999999999994e-142	2.4799999999999998e-140
EHM034692|EHA02331_bin.15_gene_42_1	C287	1.3399999999999999e-45		3.34e-65	2.55e-65							1.56e-29	3.0999999999999997e-24		
EHM034692|EHA02331_bin.15_gene_42_2	C287	1.5e-98		3.6500000000000005e-163	2.4800000000000004e-163	2.66e-92	5.67e-102	4.5899999999999995e-89				6.830000000000001e-110	5.42e-109	6.57e-70	
EHM034692|EHA02331_bin.15_gene_44_1	C287	5.61e-190		2.77e-261	3.48e-257	6.14e-189	9.590000000000001e-179	6.72e-159	2.2500000000000002e-154	1.29e-143	4.69e-137	1.4e-152	1.2100000000000001e-29	1.75e-138	2.5999999999999997e-129
EHM034692|EHA02331_bin.15_gene_44_2	C287	4.0399999999999997e-106		1.82e-218	9.16e-202	5.99e-77	3.2e-89	1.0199999999999999e-52	7.74e-66			4.86e-52			
EHM034692|EHA02331_bin.15_gene_44_3	C287	1.37e-114		6.3e-216	2.38e-213	5.12e-117	3e-102	9.35e-93	1.72e-92	2.14e-68	8.59e-68	8.69e-101	1.48e-101	9.860000000000001e-64	
EHM034692|EHA02331_bin.15_gene_44_4	C287	2.49e-86		5.9e-191	2.38e-189	1.0600000000000001e-99			2.4999999999999997e-62	2.82e-57	4.3599999999999996e-61	3.4800000000000004e-79	4.74e-70		8.8e-51
EHM034692|EHA02331_bin.15_gene_44_5	C287	6.1499999999999995e-239		0.0	0.0	1.34e-292	1.31e-294	1.32e-253	4.36e-253	2.02e-236	2.08e-237	1.8799999999999997e-250	4.13e-147	6.25e-233	1.07e-238
EHM034692|EHA02331_bin.15_gene_45_1	C287	1.01e-08		5.58e-15	3.86e-11	4.56e-10	2.61e-09		3.18e-06			5.68e-06			
EHM034692|EHA02331_bin.15_gene_45_2	C287	1.12e-17		6.38e-71	2.4500000000000002e-77	2.72e-17	3.9199999999999995e-30	2.12e-17	2.42e-15			1.49e-16		4.38e-06	
EHM034692|EHA02331_bin.15_gene_45_3	C287	0.0		0.0	0.0	0.0	0.0	7.09e-289	5.44e-281	3.53e-238	9.17e-183	8.24e-305		7.89e-251	1.81e-245
EHM034692|EHA02331_bin.15_gene_45_4	C287	7.039999999999999e-74		5.549999999999999e-104	2.35e-105	2.51e-71	5.1899999999999996e-82	2.86e-71	1.15e-63			8.53e-62			
EHM034692|EHA02331_bin.15_gene_45_5	C287	2.62e-89		3.959999999999999e-270	6.3400000000000006e-257		1.78e-80	1.81e-12							
EHM034692|EHA02331_bin.15_gene_46_2	C287	2.09e-239		0.0	0.0	5.04e-292	1.39e-274	1.9099999999999999e-205	7.080000000000001e-289	2.3599999999999997e-230	6.29e-233		5.58e-311	5.4000000000000005e-210	1.52e-184
EHM034692|EHA02331_bin.15_gene_47_1	C287	0.0		0.0	0.0	0.0	2.3e-316	4.25e-294	5.53e-296	5.62e-271	1.0600000000000001e-271	7.53e-148	4.25e-302	1.3400000000000001e-273	6.639999999999999e-277
EHM034692|EHA02331_bin.15_gene_47_2	C287	1.61e-145		0.0	0.0	1.13e-148	5.41e-147	2.3500000000000003e-110	7.11e-102	4.39e-78	8.020000000000001e-85	4.05e-87		4.69e-53	5.79e-85
EHM034692|EHA02331_bin.15_gene_47_3	C287	4.02e-121		7.27e-158	3.48e-158	6.66e-122	1.88e-109		1.11e-105	1.19e-101	2.16e-101	2.13e-114	1.0800000000000002e-109	9.37e-99	5.76e-102
EHM034692|EHA02331_bin.15_gene_47_4	C287	3.01e-131		2.3399999999999997e-197	6.21e-195	2.4799999999999998e-140	1.02e-105	2.94e-98	1.12e-106	1.8500000000000001e-97	4.91e-101	2.6100000000000002e-105	1.7600000000000002e-110	3.04e-92	5.14e-97
EHM034692|EHA02331_bin.15_gene_47_5	C287	4.36e-57		4.79e-132	6.19e-131	7.66e-56	1.11e-46	5.0200000000000004e-29	2.0199999999999998e-24			9.389999999999999e-40	2.7700000000000003e-43		
EHM034692|EHA02331_bin.15_gene_47_6	C287	2.64e-114		1.4100000000000002e-181	4.54e-180	4.8e-125	3.73e-119	1.0500000000000001e-79	2.7e-90	7.54e-81	1.29e-88	2.7299999999999997e-84	1.24e-86	3.94e-70	3.1e-78
EHM034692|EHA02331_bin.15_gene_47_7	C287	1.2e-211		0.0	0.0	1.52e-229	1.8800000000000003e-200	1.2e-178	8.77e-177	3.83e-162	2.54e-165	3.29e-186	3.19e-188	2.35e-159	3.09e-167
EHM034692|EHA02331_bin.15_gene_47_13	C287	7.63e-165		2.81e-294	2e-296	4.63e-165	1.3700000000000001e-177	1.18e-145	2.23e-162			1.71e-159	1.1400000000000001e-157		
EHM034692|EHA02331_bin.15_gene_47_14	C287	8.51e-211		1.33e-271	7.77e-273	9.2e-206	3.79e-193	2.96e-155	5.260000000000001e-179	4.05e-145	2.5899999999999998e-141	2.36e-175	2.41e-177	1.02e-49	1.0999999999999999e-141
EHM034692|EHA02331_bin.15_gene_47_15	C287	2.35e-100		2.59e-143	1.4e-159	3.06e-108	1.02e-92	6.789999999999999e-90	1.2699999999999999e-95	1.49e-92	2.11e-93	9.51e-93	3.74e-92		1.45e-92
EHM034692|EHA02331_bin.15_gene_47_16	C287	2.08e-18		4.4700000000000005e-70	4.1599999999999995e-68										
EHM034692|EHA02331_bin.15_gene_47_17	C287	8.119999999999999e-170		5.43e-290	1.06e-289	1.29e-172	2.69e-131	5.95e-94	3.33e-95	8.41e-103	1.03e-99	3.94e-92	1.34e-112	1.18e-97	1.27e-99
EHM034692|EHA02331_bin.15_gene_47_18	C287	2.2500000000000001e-57		1.1300000000000001e-125	2.5800000000000003e-124	1.1900000000000001e-79			7.24e-61	1.78e-60	3.7099999999999996e-61		9.220000000000001e-66	3.38e-55	1.68e-58
EHM034692|EHA02331_bin.15_gene_48_1	C287	2.6e-17		0.0	0.0		8.31e-11								
EHM034692|EHA02331_bin.15_gene_49_1	C287	1.17e-140		3.48e-203	6.78e-203	1.86e-136	1.03e-135	3.91e-127	3.15e-101	7.93e-92	1.34e-102	1.0800000000000001e-124	1.13e-126	4.880000000000001e-100	4.44e-74
EHM034692|EHA02331_bin.15_gene_49_2	C287	1.8400000000000002e-70		8.77e-115	3.8100000000000003e-122	2.8400000000000004e-72	1.51e-64	3.88e-59	6.12e-59	5.53e-50	1.2699999999999999e-45	1.38e-61	6.239999999999999e-60	7.94e-47	1.88e-45
EHM034692|EHA02331_bin.15_gene_49_3	C287	0.0		0.0	0.0	0.0	0.0	0.0	0.0	4.4899999999999996e-288	1.38e-286	0.0	0.0	8.58e-266	9.56e-283
EHM034692|EHA02331_bin.15_gene_49_6	C287	3.42e-61		4.36e-114	1.93e-110		3.01e-60						2.0299999999999997e-52		
EHM034692|EHA02331_bin.15_gene_49_8	C287	1.42e-06		9.67e-26	4.62e-26	1.32e-12	6.56e-11	2.09e-08				1.84e-08	7.44e-10		
EHM034692|EHA02331_bin.15_gene_49_9	C287	8.4e-71		1.53e-108	4.07e-106	1.1100000000000001e-66	5.069999999999999e-74		5.180000000000001e-57	1.91e-45	4.1299999999999994e-48	1.3199999999999998e-52	5.9e-50	2.97e-36	1.33e-47
EHM034692|EHA02331_bin.15_gene_49_10	C287	1.2600000000000001e-37		7.29e-241	1.8e-178	4.32e-41	3.4899999999999994e-42	8.39e-23	2.2700000000000002e-27			2.3499999999999997e-23	6.989999999999999e-24		
EHM034692|EHA02331_bin.15_gene_49_11	C287	1.45e-97		3.1900000000000003e-167	9.6e-171	5.670000000000001e-100	7.849999999999999e-91	3.95e-83	5.520000000000001e-85	3.05e-60	3.06e-63	9.66e-93	8.81e-68	2.84e-36	8.4e-62
EHM034692|EHA02331_bin.15_gene_49_13	C287	6.23e-51		7.65e-72	3.6600000000000003e-72	2.4199999999999997e-55	5.299999999999999e-54	4.6699999999999995e-42	2.66e-42	1.19e-44	9.7e-41		2.1500000000000002e-43	6.31e-44	1.28e-44
EHM034692|EHA02331_bin.15_gene_50_1	C287	1.6300000000000001e-109		1.5e-235	2.06e-223	4.56e-73	8.17e-93		8.150000000000001e-33				8.84e-40		
EHM034692|EHA02331_bin.15_gene_50_2	C287	1.2300000000000001e-110		3.7199999999999996e-230	8.12e-227	3.85e-106	4e-102	2.19e-75	1.44e-78	8.46e-79	1.32e-76		8.66e-86	1.13e-79	8.58e-82
EHM034692|EHA02331_bin.15_gene_50_3	C287	2.47e-112		3.31e-278	2.25e-278		3.56e-112						2.0100000000000002e-73		
EHM034692|EHA02331_bin.15_gene_50_4	C287	2.4699999999999997e-188		0.0	0.0		7.29e-242	6.719999999999999e-170			3.55e-137	1.5699999999999998e-172	2.1600000000000003e-160		3.15e-141
EHM034692|EHA02331_bin.15_gene_50_5	C287	5.42e-46		1.46e-107	4.9e-103	2.1499999999999998e-46	2.15e-45	1.31e-40	2.93e-40	2.17e-33	2.76e-35				7.14e-35
EHM034692|EHA02331_bin.15_gene_51_1	C287	2.4399999999999997e-307		0.0	0.0		3.57e-252	1.51e-216	3.3600000000000003e-217	2.47e-194	6.360000000000001e-208	1.76e-206			1.4200000000000001e-209
EHM034692|EHA02331_bin.15_gene_51_2	C287	3.9699999999999995e-30		6.5199999999999996e-83	6.729999999999999e-91		5.8700000000000006e-21		5.58e-08		3.49e-13				
EHM034692|EHA02331_bin.15_gene_51_3	C287	2.28e-20		3.6400000000000003e-59	1.6900000000000002e-35			1.73e-25		1.3799999999999998e-23	4.4699999999999996e-23				1.9700000000000002e-26
EHM034692|EHA02331_bin.15_gene_52_1	C287	2.81e-90		2.27e-109	1.27e-108	1.06e-78	2.45e-72	5.42e-50	4.3e-36			1.91e-44	3.0300000000000004e-43		
EHM034692|EHA02331_bin.15_gene_52_2	C287	2.62e-50		2.36e-290	3.13e-304		9.24e-18								
EHM034692|EHA02331_bin.15_gene_52_4	C287	6.249999999999999e-197		2.2699999999999998e-240	4.4299999999999997e-240	8.049999999999999e-191	6.8e-191	1.08e-139	5.08e-127	1.7599999999999998e-120	6.3e-123		5.7e-143	4.64e-120	3.6699999999999997e-131
EHM034692|EHA02331_bin.15_gene_53_2	C287	4.04e-111		2.13e-263	4.87e-264	5.89e-86	2.2e-82	2.97e-71	2.01e-87			5.77e-68	3.75e-75		
EHM034692|EHA02331_bin.15_gene_53_3	C287	4.55e-130		2.1800000000000002e-213	4.2500000000000006e-213	9.459999999999999e-134	2.52e-119	6.83e-88	4.81e-91	8.79e-71	2.14e-74		4.2199999999999997e-69	1.0100000000000001e-70	2.05e-73
EHM034692|EHA02331_bin.15_gene_53_6	C287	4.94e-112		1.37e-231	1.39e-232		1.1e-119	1.42e-112				2.97e-113	5.93e-114		
EHM034692|EHA02331_bin.15_gene_53_7	C287	1.38e-63		1.85e-139	1.2900000000000001e-132	8.26e-87	2.66e-53		1.41e-52				5.4e-49		
EHM034692|EHA02331_bin.15_gene_53_8	C287	3.92e-57		2.76e-105	1.6099999999999999e-106	6.47e-63	1.54e-46			9.6e-12	2.54e-13			4.25e-13	
EHM034692|EHA02331_bin.15_gene_53_9	C287	1.0200000000000001e-29		3.04e-177	1.45e-177	1.31e-49	2.24e-41								
EHM034692|EHA02331_bin.15_gene_53_10	C287	3.49e-144		1.0500000000000001e-222	5.62e-220	1.83e-158	3.6900000000000005e-144	4.73e-100	1.36e-94	1.82e-83	9.85e-88	1.17e-92		1.13e-78	7.18e-84
EHM034692|EHA02331_bin.15_gene_53_11	C287	5.64e-226		6.21e-284	6.07e-304	1.9200000000000001e-237	1.8e-223	1.0099999999999999e-214	3.08e-221			2.4e-211	3.79e-210		
EHM034692|EHA02331_bin.15_gene_53_12	C287	1.21e-151		0.0	0.0	4.35e-232	5.99e-201	8.179999999999999e-126	5.56e-107	5.04e-120		4.55e-125	5.19e-126	1.09e-101	9.64e-126
EHM034692|EHA02331_bin.15_gene_53_13	C287	2.37e-290		0.0	0.0	3.3199999999999997e-275	5.6e-271		2.69e-256	5.93e-227	3.35e-235	1.14e-254	1.3300000000000002e-257	6.649999999999999e-228	2.5899999999999997e-228
EHM034692|EHA02331_bin.15_gene_53_14	C287	0.0		0.0	0.0	4.61e-313	1e-35	7.210000000000001e-247		1.22e-125		7.860000000000001e-37	1.2e-283	1.34e-125	7.29e-115
EHM034692|EHA02331_bin.15_gene_53_15	C287	2.55e-269		5.88e-310	2.57e-155	3.55e-268	2.5800000000000003e-265	1.67e-232	1.2800000000000001e-231	4.3800000000000003e-215	4.960000000000001e-213		2.3999999999999996e-251	1.7900000000000001e-211	4.9e-219
EHM034692|EHA02331_bin.15_gene_53_17	C287	2.73e-93		1.8900000000000002e-144	3.18e-146	1.7099999999999998e-92	6.179999999999999e-95	2.48e-81	5.77e-90	2.15e-81	2.5400000000000002e-85	4.06e-90	3.17e-92	1.0399999999999999e-82	2.04e-86
EHM034692|EHA02331_bin.15_gene_54_1	C287	7.82e-09		0.0	4.64e-07		2.01e-12						6.17e-07		2.16e-07
EHM034692|EHA02331_bin.15_gene_54_2	C287	2.7699999999999998e-89		3.3800000000000006e-210	1.49e-41	5.66e-94	6.1e-87		2.39e-39						
EHM034692|EHA02331_bin.15_gene_55_1	C287	9.98e-83		9.39e-196	2.55e-165	1.0700000000000001e-97	3.45e-77	3.5099999999999996e-54	1.5099999999999998e-67	3.8200000000000004e-56	2.21e-51	3.1799999999999996e-67	1.0400000000000001e-66	8.61e-54	5.06e-60
EHM034692|EHA02331_bin.15_gene_55_2	C287	2.2e-56		9.919999999999999e-126	1.15e-102	5.4100000000000004e-58									
EHM034692|EHA02331_bin.15_gene_55_3	C287	1.0499999999999999e-38		5.15e-69	1.61e-65	2.71e-35	1.9700000000000002e-31								
EHM034692|EHA02331_bin.15_gene_55_4	C287	7.38e-130		6.7e-241	8.61e-246	1.66e-139	5.63e-139	1.93e-93	5.4400000000000005e-105			1.09e-109	1.06e-109		
EHM034692|EHA02331_bin.15_gene_55_5	C287	1.44e-309		0.0	0.0		9.89e-319	4.4399999999999995e-307	2.03e-290	1.12e-209	1.09e-211	1.61e-289	1.09e-296		
EHM034692|EHA02331_bin.15_gene_55_6	C287	9.150000000000001e-103		0.0	0.0	1.74e-226	1.02e-171				1.6800000000000002e-56		4.84e-35	3.8700000000000004e-56	3.39e-55
EHM034692|EHA02331_bin.15_gene_55_7	C287	6.48e-102		6.150000000000001e-160	1.75e-170	4.22e-101	4.91e-100		3.4e-95	5.05e-68	1.3599999999999999e-74	4.22e-48	1.54e-74	4.33e-67	4.08e-70
EHM034692|EHA02331_bin.15_gene_55_8	C287	1.2400000000000001e-65		6.88e-222	3.6300000000000004e-212	4.3500000000000005e-70	2.42e-78						4.29e-22		
EHM034692|EHA02331_bin.15_gene_55_9	C287	3.2e-319		0.0	0.0	5.5900000000000005e-291	1.73e-313	1.6e-149	5.44e-88			3.89e-78	4.1e-158		
EHM034692|EHA02331_bin.15_gene_55_10	C287	1.2400000000000001e-75		4.0599999999999995e-108	8.54e-103	6.37e-63	2.9999999999999997e-62	2.18e-51	8.609999999999999e-48	1.39e-36	9.450000000000001e-33		5.46e-62	5.910000000000001e-29	1.08e-38
EHM034692|EHA02331_bin.15_gene_55_11	C287	3.63e-51		3.87e-106	6.37e-103	4.97e-41	8.74e-56	1.37e-39	1.44e-51		6.89e-24		5.5799999999999996e-61	1.61e-29	4.0700000000000005e-31
EHM034692|EHA02331_bin.15_gene_55_12	C287	4.16e-127		3.51e-174	2.2799999999999997e-172	1.03e-108	5.68e-143	8.670000000000001e-125	2.0399999999999997e-126	1.69e-103	1.05e-96		3.76e-117	2.4799999999999998e-104	1.45e-101
EHM034692|EHA02331_bin.15_gene_55_13	C287	0.0		0.0	0.0	1.1400000000000001e-302	1.17e-266	8.81e-238	1.01e-233	6.09e-217	1.49e-238		2.0600000000000002e-259	8.4e-215	9.41e-234
EHM034692|EHA02331_bin.15_gene_55_15	C287	2.28e-87		2.17e-167	2.98e-167	1.97e-80	1.55e-94	1.6e-35	7.69e-67	6.289999999999999e-40		2.04e-67	1.1600000000000001e-64	4.0399999999999996e-46	2.07e-36
EHM034692|EHA02331_bin.15_gene_55_16	C287	7.53e-72		3.53e-226	4.71e-221										
EHM034692|EHA02331_bin.15_gene_55_17	C287	1.27e-25		3.66e-76	4.3100000000000004e-77	2.0599999999999998e-30	2.0900000000000003e-27					4.07e-13	1.22e-12		
EHM034692|EHA02331_bin.15_gene_55_19	C287	4.83e-71		1.78e-107	2.5e-108	2.6e-59	5.41e-69	1.38e-54	1.9799999999999997e-52	1.02e-37	2.95e-38	5.6e-55	2.35e-41	2.3300000000000002e-29	1.48e-39
EHM034692|EHA02331_bin.15_gene_55_28	C287	3.88e-75		3.37e-111	1.4999999999999999e-116	4.1e-82	2.6e-75	6.26e-61	3.35e-63	1.37e-52		7.61e-67	2.11e-66		2.22e-46
EHM034692|EHA02331_bin.15_gene_55_29	C287	1.45e-253		0.0	0.0	2.05e-261	2.23e-253	5.679999999999999e-225	6.4000000000000004e-232	6.15e-217	4.65e-232	3.33e-111	1.46e-218		
EHM034692|EHA02331_bin.15_gene_55_30	C287	2.43e-180		9.33e-216	2.6999999999999998e-217	4.4099999999999994e-176	8.77e-183	1.71e-163	1.92e-165	3e-155	1.1400000000000001e-154	1.07e-164	3.6900000000000004e-167	1.07e-151	4.14e-155
EHM034692|EHA02331_bin.15_gene_55_31	C287	1.06e-233		0.0	0.0	3.88e-213	1.21e-237	2.9e-193	1.18e-198	5.99e-143	1.4299999999999999e-142	2.25e-203	7.659999999999999e-204	1.39e-139	8.27e-143
EHM034692|EHA02331_bin.15_gene_55_33	C287	4.2e-28		2.59e-58	1.08e-59	9.7e-31									
EHM034692|EHA02331_bin.15_gene_55_37	C287	1.3399999999999998e-54		3.3e-66	8.159999999999999e-69	3.39e-55	9.84e-47		1.66e-42	1.93e-41	1.14e-41	2.05e-14	1.27e-41	3.07e-42	1.18e-42
EHM034692|EHA02331_bin.15_gene_55_38	C287	0.0		0.0	0.0	0.0	0.0		4.0500000000000003e-283	2.48e-292	1.81e-290	4.86e-305	1.46e-294	2.3800000000000002e-283	1.82e-291
EHM034692|EHA02331_bin.15_gene_55_39	C287	1e-207		6.09e-289	1.2899999999999998e-292	5.2000000000000004e-210	2.33e-201		4.549999999999999e-168	5.53e-152	8.39e-158	2.3700000000000002e-105	2.5300000000000002e-195	5.22e-147	6.19e-154
EHM034692|EHA02331_bin.15_gene_55_43	C287	7.35e-65		9.53e-142	2.3e-160		8.41e-51	3.8700000000000004e-72	1.47e-74	1.05e-65	8.050000000000001e-64	3.1000000000000003e-76			1.8e-57
EHM034692|EHA02331_bin.15_gene_56_3	C287	2.4500000000000002e-29				2.33e-36			1.1200000000000001e-32	6.670000000000001e-35			4.16e-33		3.06e-32
EHM034692|EHA02331_bin.15_gene_57_1	C287	4.24e-156		1.37e-261	2.08e-266	1.08e-122	9.73e-144	3.25e-128	1.03e-88			9.63e-137	1.2899999999999998e-134		
EHM034692|EHA02331_bin.15_gene_57_2	C287	8.33e-126		6.2100000000000006e-161	8.17e-159	2.4e-138	5.25e-137		9.6e-121	4.3e-114	1.84e-90	1.54e-116	1.19e-118	3.76e-115	6.94e-116
EHM034692|EHA02331_bin.15_gene_57_3	C287	5.33e-148		1.99e-198	2.4500000000000002e-201	1.92e-155	1.3500000000000001e-155	2.4200000000000002e-79	1.39e-133	1.0699999999999999e-119		1.5199999999999998e-135	2.3499999999999997e-146	2.41e-120	3.55e-105
EHM034692|EHA02331_bin.15_gene_58_2	C287	5.08e-50		4.23e-62					6.53e-50	1.74e-44	5.33e-47		9.810000000000001e-47		4.67e-49
EHM034692|EHA02331_bin.15_gene_58_3	C287	1.41e-55		6.930000000000001e-58	6.7e-58	1.97e-53	1.48e-54	4.57e-46	1.0199999999999999e-52	4.35e-44	5.24e-44		1.66e-53		5.34e-45
EHM034692|EHA02331_bin.15_gene_58_4	C287	8.66e-13		3.18e-75	6.940000000000001e-79		6.09e-34								
EHM034692|EHA02331_bin.15_gene_58_7	C287	9.36e-36		1.98e-79	1.1900000000000001e-80	1.51e-32	2.3999999999999999e-35					2.13e-20			
EHM034692|EHA02331_bin.15_gene_58_9	C287	6.220000000000001e-79		7.3e-133	5.47e-96	3.0100000000000002e-86	4.38e-78	3.9800000000000004e-70	1.42e-78	3.28e-73	1.41e-75	1.04e-71		2.3e-64	5.89e-69
EHM034692|EHA02331_bin.15_gene_58_10	C287	3.19e-96		9.15e-202	5.47e-196	1.17e-116	3.55e-101		3.49e-94	4.88e-80	4.4799999999999996e-82	4.31e-63		5.2699999999999996e-74	7.25e-85
EHM034692|EHA02331_bin.15_gene_59_2	C287	2.57e-119		4.14e-234	3.03e-246	1.5e-107						3.97e-24	6.85e-20		2.93e-18
EHM034692|EHA02331_bin.15_gene_59_3	C287	1.37e-93		6.91e-144	2.64e-150	1.52e-100		1.11e-87	9.61e-100			4.8799999999999994e-95	3.58e-90		
EHM034692|EHA02331_bin.15_gene_59_4	C287	1.24e-243		1.04e-285	9.01e-289	3.71e-250		1.3e-195	9.73e-217	2.55e-199	6.77e-196		5.4799999999999994e-216	1.14e-121	1.63e-195
EHM034692|EHA02331_bin.15_gene_59_5	C287	3.31e-88		1.0599999999999999e-111	8.43e-111	1.01e-88	5.21e-78		3.78e-68	1.06e-59	1.5500000000000002e-57		6.7999999999999995e-68	2.42e-56	2.55e-62
EHM034692|EHA02331_bin.15_gene_59_7	C287	8.13e-83		2.6000000000000003e-180	1.92e-184	2.79e-119	1.35e-90	1.36e-71	4.49e-85	5.89e-53	1.51e-60	1.1e-85	8.02e-81		4.99e-54
