family_index	representative_id	n_members
fam_000823	XP_050197160.1	1
fam_000824	XP_050197350.1	2
fam_000825	XP_050197786.1	1
fam_000826	XP_050199045.1	1
fam_000827	XP_050199019.1	1
fam_000828	XP_050203067.1	6
fam_000829	XP_050203069.1	3
fam_000830	XP_050203070.1	4
fam_000831	XP_050203075.1	11
fam_000832	XP_050203076.1	3
fam_000833	XP_050203080.1	14
fam_000834	XP_050203081.1	1
fam_000835	XP_003026502.1	1
fam_000836	XP_050203082.1	3
fam_000837	XP_050203084.1	3
fam_000838	XP_003038617.1	4
fam_000839	XP_003038633.2	15
fam_000840	XP_003038637.2	4
fam_000841	XP_003038643.1	4
fam_000842	XP_003038644.2	4
fam_000843	XP_003038651.1	3
fam_000844	XP_003038656.1	5
fam_000845	XP_003038660.1	4
fam_000846	XP_003038677.1	3
fam_000847	XP_003038686.1	4
fam_000848	XP_003038690.1	4
fam_000849	XP_003038693.1	4
fam_000850	XP_003038697.1	3
fam_000851	XP_003038700.2	4
fam_000852	XP_003038721.1	11
fam_000853	XP_003038729.2	4
fam_000854	XP_003038730.1	2
fam_000855	XP_050199531.1	3
fam_000856	XP_050199535.1	2
fam_000857	XP_050199538.1	2
fam_000858	XP_050199557.1	2
fam_000859	XP_050199564.1	4
fam_000860	XP_050199571.1	2
fam_000861	XP_050199589.1	3
fam_000862	XP_050199605.1	2
fam_000863	XP_050199607.1	1
fam_000864	XP_003029052.1	1
fam_000865	XP_050199609.1	2
fam_000866	XP_050199610.1	3
fam_000867	XP_050199616.1	2
fam_000868	XP_050202533.1	2
fam_000869	XP_050202538.1	4
fam_000870	XP_050202544.1	3
fam_000871	XP_050202546.1	6
fam_000872	XP_050202547.1	3
fam_000873	XP_050202548.1	3
fam_000874	XP_050202553.1	4
fam_000875	XP_050202556.1	4
fam_000876	XP_050202565.1	2
fam_000877	XP_050202568.1	3
fam_000878	XP_050202574.1	2
fam_000879	XP_050202584.1	4
fam_000880	XP_050202595.1	3
fam_000881	XP_050202610.1	10
fam_000882	XP_050202617.1	3
fam_000883	XP_050202625.1	2
fam_000884	XP_007327615.1	4
fam_000885	XP_007327617.1	2
fam_000886	XP_007327621.1	3
fam_000887	XP_007327623.1	2
fam_000888	XP_007327629.1	2
fam_000889	XP_007327633.1	4
fam_000890	XP_007327634.1	3
fam_000891	XP_007327641.1	2
fam_000892	XP_007327644.1	3
fam_000893	XP_007327659.1	4
fam_000894	XP_007327660.1	3
fam_000895	XP_007327664.1	4
fam_000896	XP_007327667.1	4
fam_000897	XP_007327668.1	3
fam_000898	XP_007327670.1	3
fam_000899	XP_007327672.1	2
fam_000900	XP_007327678.1	2
fam_000901	XP_007327683.1	5
fam_000902	XP_007327684.1	3
fam_000903	XP_007327691.1	2
fam_000904	XP_007327696.1	2
fam_000905	XP_007328309.1	3
fam_000906	XP_007328311.1	4
fam_000907	XP_007328315.1	2
fam_000908	XP_007328317.1	2
fam_000909	XP_007328322.1	2
fam_000910	XP_007328325.1	16
fam_000911	XP_007328329.1	4
fam_000912	XP_007328330.1	3
fam_000913	XP_007328332.1	4
fam_000914	XP_007328337.1	3
fam_000915	XP_007328339.1	4
fam_000916	XP_007328340.1	4
fam_000917	XP_007328347.1	3
fam_000918	XP_007328357.1	3
fam_000919	XP_007328367.1	4
fam_000920	XP_007328368.1	7
fam_000921	XP_007328388.1	2
fam_000922	XP_007328397.1	2
fam_000923	XP_007328398.1	3
fam_000924	XP_007328400.1	2
fam_000925	XP_007328404.1	4
fam_000926	XP_007328405.1	4
fam_000927	XP_007330914.1	2
fam_000928	XP_007330931.1	2
fam_000929	XP_007330941.1	4
fam_000930	XP_007330950.1	9
fam_000931	XP_007330952.1	5
fam_000932	XP_007330959.1	4
fam_000933	XP_007330961.1	4
fam_000934	XP_007330963.1	1
fam_000935	XP_007330964.1	2
fam_000936	XP_007330969.1	4
fam_000937	XP_007330970.1	2
fam_000938	XP_007330973.1	4
fam_000939	XP_007330974.1	4
fam_000940	XP_007330976.1	4
fam_000941	XP_007330977.1	1
fam_000942	XP_007330816.1	1
fam_000943	XP_007330979.1	2
fam_000944	XP_007330985.1	3
fam_000945	XP_007330989.1	2
fam_000946	XP_007331000.1	2
fam_000947	XP_007334511.1	4
fam_000948	XP_007334515.1	2
fam_000949	XP_007334519.1	3
fam_000950	XP_007334520.1	3
fam_000951	XP_007334525.1	2
fam_000952	XP_007334530.1	2
fam_000953	XP_007334543.1	3
fam_000954	XP_007334545.1	3
fam_000955	XP_007334546.1	2
fam_000956	XP_007334551.1	4
fam_000957	XP_007334552.1	2
fam_000958	XP_007334559.1	3
fam_000959	XP_007334570.1	3
fam_000960	XP_007334576.1	2
fam_000961	XP_007334601.1	2
fam_000962	XP_007334604.1	3
fam_000963	XP_007334605.1	5
fam_000964	XP_001874988.1	4
fam_000965	XP_001875009.1	4
fam_000966	XP_001875015.1	2
fam_000967	XP_001875021.1	2
fam_000968	XP_001875029.1	3
fam_000969	XP_001875031.1	2
fam_000970	XP_001875035.1	2
fam_000971	XP_001875037.1	2
fam_000972	XP_001875042.1	3
fam_000973	XP_001875047.1	4
fam_000974	XP_001875066.1	2
fam_000975	XP_001875072.1	4
fam_000976	XP_001875073.1	8
fam_000977	XP_001878189.1	4
fam_000978	XP_001878196.1	5
fam_000979	XP_001878203.1	3
fam_000980	XP_001878218.1	5
fam_000981	XP_001878221.1	4
fam_000982	XP_001878225.1	2
fam_000983	XP_001878236.1	12
fam_000984	XP_001878237.1	2
fam_000985	XP_001878238.1	4
fam_000986	XP_001878239.1	4
fam_000987	XP_001878240.1	3
fam_000988	XP_001878244.1	4
fam_000989	XP_001878245.1	4
fam_000990	XP_001878249.1	4
fam_000991	XP_001878250.1	8
fam_000992	XP_001878255.1	4
fam_000993	XP_001878265.1	4
fam_000994	XP_001878271.1	4
fam_000995	XP_001878274.1	2
fam_000996	XP_001878281.1	3
fam_000997	XP_001878283.1	4
fam_000998	XP_001878285.1	4
fam_000999	XP_001881186.1	2
fam_001000	XP_001881196.1	2
fam_001001	XP_001881204.1	4
fam_001002	XP_001881219.1	1
fam_001003	XP_001881214.1	1
fam_001004	XP_001881224.1	2
fam_001005	XP_001881226.1	3
fam_001006	XP_001881236.1	4
fam_001007	XP_001881238.1	2
fam_001008	XP_001881240.1	2
fam_001009	XP_001881242.1	2
fam_001010	XP_001881246.1	4
fam_001011	XP_001881250.1	4
fam_001012	XP_001881259.1	2
fam_001013	XP_001881261.1	3
fam_001014	XP_001881264.1	3
fam_001015	XP_001881265.1	4
fam_001016	XP_001881273.1	3
fam_001017	XP_001881274.1	2
fam_001018	XP_001881282.1	2
fam_001019	XP_001881283.1	3
fam_001020	XP_001881284.1	2
fam_001021	XP_001837549.1	3
fam_001022	XP_001837574.1	2
fam_001023	XP_001837575.2	2
fam_001024	XP_001837581.2	6
fam_001025	XP_001837596.2	4
fam_001026	XP_001837597.2	3
fam_001027	XP_001837612.2	3
fam_001028	XP_001837613.1	3
fam_001029	XP_001837635.2	4
fam_001030	XP_001837639.1	2
fam_001031	XP_001837650.1	3
fam_001032	XP_001837654.2	7
fam_001033	XP_001837664.1	2
fam_001034	XP_001837665.1	3
fam_001035	XP_002910072.1	5
fam_001036	XP_002910073.1	3
fam_001037	XP_002910087.1	2
fam_001038	XP_002910102.1	4
fam_001039	XP_002910107.1	2
fam_001040	XP_002910113.1	11
fam_001041	XP_002910127.1	2
fam_001042	XP_002910143.1	3
fam_001043	XP_002910151.1	5
fam_001044	XP_002910163.1	3
fam_001045	XP_003027319.1	4
fam_001046	XP_003027326.1	2
fam_001047	XP_003027329.1	11
fam_001048	XP_003027337.2	6
fam_001049	XP_003027339.2	6
fam_001050	XP_003027341.1	6
fam_001051	XP_003027342.2	6
fam_001052	XP_003027344.1	17
fam_001053	XP_003027345.2	2
fam_001054	XP_003027352.1	4
fam_001055	XP_003027370.2	1
fam_001056	XP_003027371.1	2
fam_001057	XP_003027384.1	2
fam_001058	XP_003027407.1	2
fam_001059	XP_003027409.1	3
fam_001060	XP_003027430.1	3
fam_001061	XP_003027435.1	2
fam_001062	XP_003027438.2	3
fam_001063	XP_003032019.1	4
fam_001064	XP_003032020.1	2
fam_001065	XP_003032033.1	3
fam_001066	XP_003032035.1	4
fam_001067	XP_003032042.1	2
fam_001068	XP_003032057.1	2
fam_001069	XP_003032073.1	6
fam_001070	XP_003032083.1	3
fam_001071	XP_003032092.2	2
fam_001072	XP_003032093.1	3
fam_001073	XP_003032111.1	2
fam_001074	XP_003032125.1	1
fam_001075	XP_003032124.1	1
fam_001076	XP_003032132.1	4
fam_001077	XP_003032133.1	2
fam_001078	XP_003032136.1	2
fam_001079	XP_003032138.2	1
fam_001080	XP_003028538.1	1
fam_001081	XP_003036980.1	1
fam_001082	XP_050202555.1	1
fam_001083	XP_003036983.1	2
fam_001084	XP_003037009.1	4
fam_001085	XP_003037011.2	3
fam_001086	XP_003037018.1	2
fam_001087	XP_003037023.1	5
fam_001088	XP_003037030.1	3
fam_001089	XP_003037038.1	2
fam_001090	XP_003037050.2	2
fam_001091	XP_003037103.2	2
fam_001092	XP_050198131.1	3
fam_001093	XP_050198146.1	2
fam_001094	XP_050198156.1	4
fam_001095	XP_050198159.1	2
fam_001096	XP_050198172.1	1
fam_001097	XP_003028549.2	1
fam_001098	XP_050198173.1	5
fam_001099	XP_050198181.1	2
fam_001100	XP_050198202.1	2
fam_001101	XP_050198209.1	2
fam_001102	XP_050202033.1	3
fam_001103	XP_050202041.1	4
fam_001104	XP_050202042.1	2
fam_001105	XP_050202045.1	4
fam_001106	XP_050202049.1	4
fam_001107	XP_050202055.1	1
fam_001108	XP_050202056.1	1
fam_001109	XP_050202058.1	3
fam_001110	XP_050202060.1	2
fam_001111	XP_050202064.1	3
fam_001112	XP_050202065.1	3
fam_001113	XP_050202070.1	3
fam_001114	XP_050202071.1	2
fam_001115	XP_050202079.1	3
fam_001116	XP_050202090.1	4
fam_001117	XP_050202095.1	4
fam_001118	XP_050202098.1	4
fam_001119	XP_050202099.1	4
fam_001120	XP_050202108.1	4
fam_001121	XP_050202127.1	3
fam_001122	XP_007326117.1	2
fam_001123	XP_007326119.1	4
fam_001124	XP_007326122.1	1
fam_001125	XP_007333225.1	1
fam_001126	XP_007326127.1	2
fam_001127	XP_007326130.1	2
fam_001128	XP_007326131.1	3
fam_001129	XP_007326133.1	4
fam_001130	XP_007326139.1	4
fam_001131	XP_007326141.1	4
fam_001132	XP_007326152.1	3
fam_001133	XP_007326153.1	3
fam_001134	XP_007326155.1	4
fam_001135	XP_007326157.1	3
fam_001136	XP_007326158.1	4
fam_001137	XP_007326162.1	4
fam_001138	XP_007326168.1	2
fam_001139	XP_007326170.1	4
fam_001140	XP_007326173.1	3
fam_001141	XP_007326175.1	4
fam_001142	XP_007326179.1	3
fam_001143	XP_007326184.1	2
fam_001144	XP_007326188.1	2
fam_001145	XP_007326190.1	2
fam_001146	XP_007326193.1	5
fam_001147	XP_007326202.1	4
fam_001148	XP_007326204.1	2
fam_001149	XP_007329910.1	3
fam_001150	XP_007329912.1	4
fam_001151	XP_007329913.1	5
fam_001152	XP_007329916.1	2
fam_001153	XP_007329925.1	4
fam_001154	XP_007329940.1	3
fam_001155	XP_007329944.1	5
fam_001156	XP_007329948.1	2
fam_001157	XP_007329951.1	2
fam_001158	XP_007329962.1	3
fam_001159	XP_007329965.1	4
fam_001160	XP_007329966.1	3
fam_001161	XP_007329969.1	4
fam_001162	XP_007329976.1	2
fam_001163	XP_007329985.1	3
fam_001164	XP_003026208.1	3
fam_001165	XP_003030264.1	4
fam_001166	XP_003030273.1	2
fam_001167	XP_003029456.1	1
fam_001168	XP_003030279.1	4
fam_001169	XP_003030287.1	4
fam_001170	XP_003030291.1	3
fam_001171	XP_003030302.1	3
fam_001172	XP_003030312.1	4
fam_001173	XP_003030338.2	3
fam_001174	XP_003030343.1	2
fam_001175	XP_003030361.1	3
fam_001176	XP_003030365.2	1
fam_001177	XP_003030364.1	1
fam_001178	XP_003030367.1	1
fam_001179	XP_003029013.1	1
fam_001180	XP_003034974.1	3
fam_001181	XP_003034977.2	2
fam_001182	XP_003034978.1	3
fam_001183	XP_003034982.1	24
fam_001184	XP_003034996.1	4
fam_001185	XP_003035000.1	3
fam_001186	XP_003035007.2	2
fam_001187	XP_003035012.1	2
fam_001188	XP_003035018.1	2
fam_001189	XP_003035023.2	4
fam_001190	XP_003035028.1	3
fam_001191	XP_003035039.2	3
fam_001192	XP_003035046.1	4
fam_001193	XP_003035047.1	4
fam_001194	XP_003035048.1	9
fam_001195	XP_003035065.1	4
fam_001196	XP_003035074.2	2
fam_001197	XP_003035089.1	3
fam_001198	XP_003035097.1	3
fam_001199	XP_003035107.1	3
fam_001200	XP_003035109.1	2
fam_001201	XP_003035113.1	2
fam_001202	XP_050196939.1	11
fam_001203	XP_050196952.1	2
fam_001204	XP_050196983.1	2
fam_001205	XP_050197011.1	3
fam_001206	XP_050197022.1	3
fam_001207	XP_050200534.1	4
fam_001208	XP_050200539.1	4
fam_001209	XP_050200548.1	4
fam_001210	XP_050200556.1	4
fam_001211	XP_050200582.1	10
fam_001212	XP_050200591.1	4
fam_001213	XP_050200602.1	4
fam_001214	XP_050200610.1	2
fam_001215	XP_050200611.1	4
fam_001216	XP_050200619.1	3
fam_001217	XP_050200621.1	4
fam_001218	XP_007325912.1	3
fam_001219	XP_007325916.1	2
fam_001220	XP_007325919.1	2
fam_001221	XP_007325926.1	3
fam_001222	XP_007325927.1	5
fam_001223	XP_007325931.1	5
fam_001224	XP_007325932.1	3
fam_001225	XP_007325933.1	3
fam_001226	XP_007325935.1	2
fam_001227	XP_007325949.1	2
fam_001228	XP_007325952.1	2
fam_001229	XP_007325956.1	4
fam_001230	XP_007325963.1	3
fam_001231	XP_007325964.1	5
fam_001232	XP_007325975.1	4
fam_001233	XP_007325980.1	4
fam_001234	XP_007325981.1	3
fam_001235	XP_007325986.1	2
fam_001236	XP_007325987.1	3
fam_001237	XP_007325988.1	2
fam_001238	XP_007325993.1	3
fam_001239	XP_007326001.1	2
fam_001240	XP_007330114.1	6
fam_001241	XP_007330123.1	3
fam_001242	XP_007330126.1	4
fam_001243	XP_007330129.1	4
fam_001244	XP_007330130.1	4
fam_001245	XP_007330136.1	6
fam_001246	XP_007330141.1	6
fam_001247	XP_007330142.1	3
fam_001248	XP_007330145.1	4
fam_001249	XP_007330161.1	18
fam_001250	XP_007330165.1	4
fam_001251	XP_007330167.1	3
fam_001252	XP_007330179.1	3
fam_001253	XP_007330181.1	2
fam_001254	XP_007330193.1	2
fam_001255	XP_007330195.1	3
fam_001256	XP_007330204.1	2
fam_001257	XP_007330206.1	2
fam_001258	XP_007333108.1	3
fam_001259	XP_007333109.1	4
fam_001260	XP_007333114.1	2
fam_001261	XP_007333120.1	7
fam_001262	XP_007333123.1	4
fam_001263	XP_007333140.1	3
fam_001264	XP_007333144.1	2
fam_001265	XP_007333145.1	5
fam_001266	XP_007333146.1	5
fam_001267	XP_007333151.1	1
fam_001268	XP_007333130.1	1
fam_001269	XP_007333153.1	4
fam_001270	XP_007333168.1	2
fam_001271	XP_007333176.1	2
fam_001272	XP_007333186.1	7
fam_001273	XP_007333189.1	5
fam_001274	XP_007333195.1	2
fam_001275	XP_007333199.1	3
fam_001276	XP_007333201.1	2
fam_001277	XP_007333203.1	6
fam_001278	XP_007335441.1	5
fam_001279	XP_007335447.1	11
fam_001280	XP_007335449.1	6
fam_001281	XP_007335450.1	4
fam_001282	XP_007335453.1	3
fam_001283	XP_007335479.1	2
fam_001284	XP_007335480.1	3
fam_001285	XP_007335483.1	2
fam_001286	XP_007335489.1	3
fam_001287	XP_007335510.1	2
fam_001288	XP_001875488.1	4
fam_001289	XP_001875491.1	4
fam_001290	XP_001875493.1	5
fam_001291	XP_001875498.1	3
fam_001292	XP_001875515.1	2
fam_001293	XP_001875519.1	2
fam_001294	XP_001875525.1	4
fam_001295	XP_001875529.1	6
fam_001296	XP_001875536.1	4
fam_001297	XP_001875537.1	2
fam_001298	XP_001875583.1	3
fam_001299	XP_001877894.1	4
fam_001300	XP_001877896.1	2
fam_001301	XP_001877901.1	4
fam_001302	XP_001877903.1	5
fam_001303	XP_001877906.1	2
fam_001304	XP_001877913.1	4
fam_001305	XP_001877916.1	4
fam_001306	XP_001877922.1	13
fam_001307	XP_001877935.1	1
fam_001308	XP_001877936.1	2
fam_001309	XP_001877942.1	4
fam_001310	XP_001877952.1	2
fam_001311	XP_001877955.1	2
fam_001312	XP_001877961.1	2
fam_001313	XP_001877984.1	3
fam_001314	XP_001881686.1	5
fam_001315	XP_001881689.1	2
fam_001316	XP_001881708.1	9
fam_001317	XP_001881713.1	2
fam_001318	XP_001881725.1	2
fam_001319	XP_001881737.1	2
fam_001320	XP_001881743.1	12
fam_001321	XP_001881751.1	3
fam_001322	XP_001881754.1	13
fam_001323	XP_001889996.1	3
fam_001324	XP_001889998.1	2
fam_001325	XP_001890003.1	2
fam_001326	XP_001890019.1	2
fam_001327	XP_001890020.1	2
fam_001328	XP_001890027.1	3
fam_001329	XP_001890030.1	2
fam_001330	XP_001890032.1	2
fam_001331	XP_001890033.1	4
fam_001332	XP_001890077.1	24
fam_001333	XP_001890078.1	2
fam_001334	XP_001890082.1	3
fam_001335	XP_001890083.1	3
fam_001336	XP_001890087.1	2
fam_001337	XP_001828170.2	3
fam_001338	XP_001828176.1	4
fam_001339	XP_001828192.2	5
fam_001340	XP_001828198.1	3
fam_001341	XP_001828212.1	2
fam_001342	XP_001828282.1	1
fam_001343	XP_001828225.1	5
fam_001344	XP_001828231.1	4
fam_001345	XP_001828234.1	2
fam_001346	XP_001828236.1	4
fam_001347	XP_001828255.1	6
fam_001348	XP_001828276.2	2
fam_001349	XP_001830405.2	4
fam_001350	XP_001830408.2	4
fam_001351	XP_001830411.1	4
fam_001352	XP_001830412.2	2
fam_001353	XP_001830418.1	7
fam_001354	XP_001830420.2	3
fam_001355	XP_001830422.2	2
fam_001356	XP_001830431.1	4
fam_001357	XP_001830432.2	4
fam_001358	XP_001830433.2	2
fam_001359	XP_001830443.2	3
fam_001360	XP_001830445.2	3
fam_001361	XP_001830448.2	4
fam_001362	XP_001830449.1	3
fam_001363	XP_001830461.2	2
fam_001364	XP_001830464.1	2
fam_001365	XP_001830466.2	5
fam_001366	XP_001830471.1	3
fam_001367	XP_001830476.2	4
fam_001368	XP_001830478.2	4
fam_001369	XP_001830479.2	4
fam_001370	XP_001830482.1	3
fam_001371	XP_001830484.2	4
fam_001372	XP_001830487.2	4
fam_001373	XP_001830492.1	4
fam_001374	XP_001830493.2	3
fam_001375	XP_001830499.1	2
fam_001376	XP_001832533.2	4
fam_001377	XP_001832545.1	8
fam_001378	XP_001832554.2	2
fam_001379	XP_001831864.2	1
fam_001380	XP_001832555.2	3
fam_001381	XP_001832558.2	4
fam_001382	XP_001832568.2	3
fam_001383	XP_001832577.2	2
fam_001384	XP_001832579.2	2
fam_001385	XP_001832589.2	1
fam_001386	XP_001832588.2	1
fam_001387	XP_001832593.2	2
fam_001388	XP_001832609.1	2
fam_001389	XP_001832610.1	4
fam_001390	XP_001832618.2	1
fam_001391	XP_001838963.1	1
fam_001392	XP_001832620.2	3
fam_001393	XP_001832631.1	4
fam_001394	XP_001835087.2	3
fam_001395	XP_001835090.1	6
fam_001396	XP_001835106.2	3
fam_001397	XP_001835130.1	2
fam_001398	XP_001835136.2	2
fam_001399	XP_001835140.1	4
fam_001400	XP_001835145.1	4
fam_001401	XP_001835147.2	3
fam_001402	XP_001835148.2	10
fam_001403	XP_001835154.1	3
fam_001404	XP_001835163.1	2
fam_001405	XP_001835167.2	3
fam_001406	XP_001835168.1	4
fam_001407	XP_001840005.2	3
fam_001408	XP_001840010.1	2
fam_001409	XP_001840012.1	2
fam_001410	XP_001840019.1	4
fam_001411	XP_001840034.1	3
fam_001412	XP_001840036.1	4
fam_001413	XP_001840038.1	2
fam_001414	XP_001840042.2	6
fam_001415	XP_001840050.2	2
fam_001416	XP_001840054.2	4
fam_001417	XP_001840063.2	2
fam_001418	XP_001840065.2	2
fam_001419	XP_001840067.2	2
fam_001420	XP_001840080.2	4
fam_001421	XP_001840093.1	1
fam_001422	XP_001836855.2	1
fam_001423	XP_002912074.1	2
fam_001424	XP_002912078.1	4
fam_001425	XP_002912082.1	2
fam_001426	XP_002912083.1	4
fam_001427	XP_002912085.1	3
fam_001428	XP_002912094.1	3
fam_001429	XP_002912100.1	3
fam_001430	XP_002912105.1	3
fam_001431	XP_002912112.1	4
fam_001432	XP_002912116.1	2
fam_001433	XP_002912117.1	3
fam_001434	XP_002912120.1	2
fam_001435	XP_002912123.1	4
fam_001436	XP_002912125.1	5
fam_001437	XP_001889006.1	3
fam_001438	XP_001889008.1	4
fam_001439	XP_001889012.1	3
fam_001440	XP_001889014.1	2
fam_001441	XP_001889021.1	1
fam_001442	XP_001881672.1	1
fam_001443	XP_001889025.1	2
fam_001444	XP_001886652.1	1
fam_001445	XP_001889034.1	3
fam_001446	XP_001889043.1	3
fam_001447	XP_001889051.1	2
fam_001448	XP_001889053.1	2
fam_001449	XP_001889055.1	4
fam_001450	XP_001889058.1	1
fam_001451	XP_001873681.1	1
fam_001452	XP_001889060.1	2
fam_001453	XP_001889061.1	3
fam_001454	XP_001889065.1	7
fam_001455	XP_001889066.1	2
fam_001456	XP_001889070.1	2
fam_001457	XP_001889083.1	5
fam_001458	XP_001889597.1	2
fam_001459	XP_001889598.1	2
fam_001460	XP_001889600.1	2
fam_001461	XP_001889612.1	1
fam_001462	XP_001886690.1	1
fam_001463	XP_001889613.1	5
fam_001464	XP_001889616.1	2
fam_001465	XP_001889625.1	3
fam_001466	XP_001889628.1	3
fam_001467	XP_001889634.1	5
fam_001468	XP_001889638.1	1
fam_001469	XP_001889641.1	1
fam_001470	XP_001889640.1	2
fam_001471	XP_001889644.1	2
fam_001472	XP_001889649.1	3
fam_001473	XP_001889650.1	4
fam_001474	XP_001889652.1	4
fam_001475	XP_001889654.1	4
fam_001476	XP_001889656.1	14
fam_001477	XP_001889668.1	2
fam_001478	XP_001889669.1	2
fam_001479	XP_001889676.1	2
fam_001480	XP_001890492.1	2
fam_001481	XP_001890493.1	3
fam_001482	XP_001890494.1	3
fam_001483	XP_001890496.1	3
fam_001484	XP_001890501.1	2
fam_001485	XP_001890502.1	2
fam_001486	XP_001890503.1	3
fam_001487	XP_001890505.1	3
fam_001488	XP_001890518.1	2
fam_001489	XP_001890520.1	3
fam_001490	XP_001890523.1	2
fam_001491	XP_001890524.1	2
fam_001492	XP_001890525.1	2
fam_001493	XP_001890526.1	2
fam_001494	XP_001890529.1	2
fam_001495	XP_001890530.1	2
fam_001496	XP_001890540.1	2
fam_001497	XP_001890543.1	2
fam_001498	XP_001890544.1	1
fam_001499	XP_001890429.1	1
fam_001500	XP_001890545.1	2
fam_001501	XP_001890547.1	5
fam_001502	XP_001890548.1	2
fam_001503	XP_001890552.1	2
fam_001504	XP_001890560.1	2
fam_001505	XP_001890563.1	3
fam_001506	XP_001890564.1	2
fam_001507	XP_001890569.1	3
fam_001508	XP_001890570.1	2
fam_001509	XP_001890578.1	2
fam_001510	XP_001890583.1	2
fam_001511	XP_001890587.1	2
fam_001512	XP_001829092.1	4
fam_001513	XP_001829093.1	2
fam_001514	XP_001829104.2	4
fam_001515	XP_001829114.2	3
fam_001516	XP_001829122.2	4
fam_001517	XP_001829127.2	2
fam_001518	XP_001829136.2	3
fam_001519	XP_001829141.2	2
fam_001520	XP_001829142.1	3
fam_001521	XP_001829145.1	4
fam_001522	XP_001829154.1	4
fam_001523	XP_001829156.1	3
fam_001524	XP_001829161.1	4
fam_001525	XP_001829163.1	4
fam_001526	XP_001829172.2	3
fam_001527	XP_001829175.2	3
fam_001528	XP_001829179.1	2
fam_001529	XP_001829180.2	3
fam_001530	XP_001829186.2	3
fam_001531	XP_001829190.2	3
fam_001532	XP_001829193.2	3
fam_001533	XP_001829195.1	3
fam_001534	XP_001829203.2	4
fam_001535	XP_001831222.2	2
fam_001536	XP_001831223.1	4
fam_001537	XP_001831228.2	2
fam_001538	XP_001831252.2	2
fam_001539	XP_001831253.1	4
fam_001540	XP_001831258.1	2
fam_001541	XP_001831270.2	3
fam_001542	XP_001831274.2	2
fam_001543	XP_001831279.2	4
fam_001544	XP_001831281.1	5
fam_001545	XP_001831288.2	4
fam_001546	XP_001831292.2	3
fam_001547	XP_001831295.2	9
fam_001548	XP_001831299.2	3
fam_001549	XP_001831302.2	3
fam_001550	XP_001831309.2	3
fam_001551	XP_001831310.2	4
fam_001552	XP_001831317.2	4
fam_001553	XP_001831318.2	4
fam_001554	XP_001831325.2	4
fam_001555	XP_001833157.1	4
fam_001556	XP_001833165.1	3
fam_001557	XP_001833166.2	3
fam_001558	XP_001833177.1	2
fam_001559	XP_001833179.2	2
fam_001560	XP_001833187.2	7
fam_001561	XP_001833189.2	3
fam_001562	XP_001833198.2	2
fam_001563	XP_001833207.2	3
fam_001564	XP_001833208.2	4
fam_001565	XP_001833216.1	4
fam_001566	XP_001833221.2	2
fam_001567	XP_001833223.1	4
fam_001568	XP_001833224.1	4
fam_001569	XP_001833229.2	4
fam_001570	XP_001833237.2	4
fam_001571	XP_001833239.1	3
fam_001572	XP_001833250.1	3
fam_001573	XP_001833254.1	3
fam_001574	XP_001833255.2	4
fam_001575	XP_001833270.1	4
fam_001576	XP_001833271.2	3
fam_001577	XP_001836408.2	4
fam_001578	XP_001836410.1	4
fam_001579	XP_001836413.2	3
fam_001580	XP_001836421.2	6
fam_001581	XP_001836423.2	2
fam_001582	XP_001836424.1	3
fam_001583	XP_001836427.2	4
fam_001584	XP_001836430.2	4
fam_001585	XP_001836439.2	3
fam_001586	XP_001836443.2	4
fam_001587	XP_001836449.2	3
fam_001588	XP_001836455.2	3
fam_001589	XP_001836457.2	2
fam_001590	XP_001836475.2	2
fam_001591	XP_001836488.2	4
fam_001592	XP_001836493.2	3
fam_001593	XP_001839868.1	1
fam_001594	XP_001828166.1	1
fam_001595	XP_001839870.2	2
fam_001596	XP_001839878.1	4
fam_001597	XP_001839879.2	2
fam_001598	XP_001839899.1	4
fam_001599	XP_001839900.1	7
fam_001600	XP_001839912.2	2
fam_001601	XP_001839916.2	2
fam_001602	XP_001839929.1	2
fam_001603	XP_001839951.2	2
fam_001604	XP_001839954.1	3
