family_index	representative_id	n_members
fam_000416	tr|J3KGS4|J3KGS4_COCIM	2
fam_000417	tr|J3KHU2|J3KHU2_COCIM	3
fam_000418	tr|J3KI66|J3KI66_COCIM	2
fam_000419	tr|J3KJE8|J3KJE8_COCIM	2
fam_000420	tr|J3KKX7|J3KKX7_COCIM	5
fam_000421	tr|J3KLG2|J3KLG2_COCIM	2
fam_000422	tr|J3KM10|J3KM10_COCIM	2
fam_000423	tr|A0A0D8JTV9|A0A0D8JTV9_COCIM	2
fam_000424	tr|A0A0E1RWM9|A0A0E1RWM9_COCIM	3
fam_000425	tr|J3K4I9|J3K4I9_COCIM	4
fam_000426	tr|J3K5Y7|J3K5Y7_COCIM	4
fam_000427	tr|J3K265|J3K265_COCIM	5
fam_000428	tr|J3K292|J3K292_COCIM	2
fam_000429	tr|J3K7Q5|J3K7Q5_COCIM	3
fam_000430	tr|J3K918|J3K918_COCIM	5
fam_000431	tr|J3KDB7|J3KDB7_COCIM	5
fam_000432	tr|J3KFL9|J3KFL9_COCIM	5
fam_000433	tr|J3KGJ2|J3KGJ2_COCIM	5
fam_000434	tr|J3KHE7|J3KHE7_COCIM	2
fam_000435	tr|J3KJB0|J3KJB0_COCIM	3
fam_000436	sp|Q1E803|HPPD_COCIM	7
fam_000437	tr|A0A0D8JTZ0|A0A0D8JTZ0_COCIM	35
fam_000438	tr|A0A0D8JUE6|A0A0D8JUE6_COCIM	3
fam_000439	tr|A0A0D8JUZ3|A0A0D8JUZ3_COCIM	3
fam_000440	tr|A0A0D8JV56|A0A0D8JV56_COCIM	2
fam_000441	tr|A0A0E1RV95|A0A0E1RV95_COCIM	5
fam_000442	tr|A0A0E1RVF7|A0A0E1RVF7_COCIM	3
fam_000443	tr|A0A0E1RWY5|A0A0E1RWY5_COCIM	2
fam_000444	tr|A0A0E1RZ33|A0A0E1RZ33_COCIM	5
fam_000445	tr|J3K865|J3K865_COCIM	4
fam_000446	tr|J3K943|J3K943_COCIM	2
fam_000447	tr|J3KFP4|J3KFP4_COCIM	5
fam_000448	tr|J3KJ80|J3KJ80_COCIM	7
fam_000449	tr|J3KJD1|J3KJD1_COCIM	3
fam_000450	tr|J3KLK3|J3KLK3_COCIM	4
fam_000451	tr|J3KLT0|J3KLT0_COCIM	5
fam_000452	tr|A0A0D8JU63|A0A0D8JU63_COCIM	2
fam_000453	tr|A0A0D8JWR7|A0A0D8JWR7_COCIM	3
fam_000454	tr|A0A0D8JWY8|A0A0D8JWY8_COCIM	3
fam_000455	tr|A0A0E1RYM9|A0A0E1RYM9_COCIM	9
fam_000456	tr|A0A0E1S4S8|A0A0E1S4S8_COCIM	5
fam_000457	tr|J3K117|J3K117_COCIM	4
fam_000458	tr|J3K3T1|J3K3T1_COCIM	5
fam_000459	tr|J3K435|J3K435_COCIM	12
fam_000460	tr|J3K5C7|J3K5C7_COCIM	2
fam_000461	tr|J3KAT7|J3KAT7_COCIM	3
fam_000462	tr|J3KB57|J3KB57_COCIM	3
fam_000463	tr|J3KD08|J3KD08_COCIM	9
fam_000464	tr|J3KE35|J3KE35_COCIM	3
fam_000465	tr|J3KF36|J3KF36_COCIM	2
fam_000466	tr|J3KG69|J3KG69_COCIM	2
fam_000467	tr|J3KGV2|J3KGV2_COCIM	2
fam_000468	tr|J3KLB9|J3KLB9_COCIM	5
fam_000469	tr|J3KLY1|J3KLY1_COCIM	4
fam_000470	tr|A0A0E1RVF1|A0A0E1RVF1_COCIM	20
fam_000471	tr|F9X5E4|F9X5E4_ZYMTI	1
fam_000472	tr|A0A0E1RVW8|A0A0E1RVW8_COCIM	2
fam_000473	tr|A0A0E1RWE5|A0A0E1RWE5_COCIM	9
fam_000474	tr|A0A0E1RXX2|A0A0E1RXX2_COCIM	11
fam_000475	tr|A0A0E1S2K0|A0A0E1S2K0_COCIM	5
fam_000476	tr|A0A0E1S3M8|A0A0E1S3M8_COCIM	6
fam_000477	tr|A0ACF5C703|A0ACF5C703_9PEZI	2
fam_000478	tr|A0ACF5CBC4|A0ACF5CBC4_9PEZI	3
fam_000479	tr|A0ACF5CBP2|A0ACF5CBP2_9PEZI	3
fam_000480	tr|A0ACF5CGM9|A0ACF5CGM9_9PEZI	2
fam_000481	tr|A0ACF5BIS1|A0ACF5BIS1_9PEZI	6
fam_000482	tr|A0ACF5BK49|A0ACF5BK49_9PEZI	5
fam_000483	tr|A0ACF5BTZ8|A0ACF5BTZ8_9PEZI	2
fam_000484	tr|A0ACF5BW07|A0ACF5BW07_9PEZI	4
fam_000485	tr|A0ACF5C1D4|A0ACF5C1D4_9PEZI	4
fam_000486	tr|A0ACF5C478|A0ACF5C478_9PEZI	5
fam_000487	tr|A0ACF5C494|A0ACF5C494_9PEZI	2
fam_000488	tr|A0ACF5C4F3|A0ACF5C4F3_9PEZI	3
fam_000489	tr|A0ACF5C4W6|A0ACF5C4W6_9PEZI	5
fam_000490	tr|A0ACF5C5T2|A0ACF5C5T2_9PEZI	12
fam_000491	tr|A0ACF5C6V7|A0ACF5C6V7_9PEZI	2
fam_000492	tr|A0ACF5C760|A0ACF5C760_9PEZI	6
fam_000493	tr|A0ACF5C799|A0ACF5C799_9PEZI	2
fam_000494	tr|A0ACF5C993|A0ACF5C993_9PEZI	5
fam_000495	tr|A0ACF5CDY6|A0ACF5CDY6_9PEZI	2
fam_000496	tr|A0ACF5BJP3|A0ACF5BJP3_9PEZI	5
fam_000497	tr|A0ACF5BQE8|A0ACF5BQE8_9PEZI	4
fam_000498	tr|A0ACF5BUI5|A0ACF5BUI5_9PEZI	5
fam_000499	tr|A0ACF5BWC1|A0ACF5BWC1_9PEZI	5
fam_000500	tr|A0ACF5BYQ5|A0ACF5BYQ5_9PEZI	5
fam_000501	tr|A0ACF5C0D3|A0ACF5C0D3_9PEZI	2
fam_000502	tr|A0ACF5C4L4|A0ACF5C4L4_9PEZI	5
fam_000503	tr|A0ACF5C6Z0|A0ACF5C6Z0_9PEZI	2
fam_000504	tr|A0ACF5C9X0|A0ACF5C9X0_9PEZI	3
fam_000505	tr|A0ACF5CBQ7|A0ACF5CBQ7_9PEZI	2
fam_000506	tr|A0ACF5BQ20|A0ACF5BQ20_9PEZI	4
fam_000507	tr|A0ACF5BRE4|A0ACF5BRE4_9PEZI	4
fam_000508	tr|A0ACF5BS31|A0ACF5BS31_9PEZI	5
fam_000509	tr|A0ACF5BZ16|A0ACF5BZ16_9PEZI	3
fam_000510	tr|A0ACF5C2Q9|A0ACF5C2Q9_9PEZI	5
fam_000511	tr|A0ACF5C2X6|A0ACF5C2X6_9PEZI	2
fam_000512	tr|A0ACF5CAL4|A0ACF5CAL4_9PEZI	2
fam_000513	tr|A0ACF5BKU3|A0ACF5BKU3_9PEZI	4
fam_000514	tr|A0ACF5BLX9|A0ACF5BLX9_9PEZI	5
fam_000515	tr|A0ACF5BMJ4|A0ACF5BMJ4_9PEZI	3
fam_000516	tr|A0ACF5BN52|A0ACF5BN52_9PEZI	3
fam_000517	tr|A0ACF5BRX5|A0ACF5BRX5_9PEZI	5
fam_000518	tr|A0ACF5BU31|A0ACF5BU31_9PEZI	4
fam_000519	tr|A0ACF5BXD3|A0ACF5BXD3_9PEZI	2
fam_000520	tr|A0ACF5BY99|A0ACF5BY99_9PEZI	5
fam_000521	tr|A0ACF5C880|A0ACF5C880_9PEZI	5
fam_000522	tr|A0ACF5CA78|A0ACF5CA78_9PEZI	2
fam_000523	tr|A0ACF5CDL2|A0ACF5CDL2_9PEZI	5
fam_000524	tr|A0ACF5CEI6|A0ACF5CEI6_9PEZI	3
fam_000525	tr|A0ACF5BJG2|A0ACF5BJG2_9PEZI	3
fam_000526	tr|A0ACF5BL01|A0ACF5BL01_9PEZI	2
fam_000527	tr|A0ACF5BTY9|A0ACF5BTY9_9PEZI	4
fam_000528	tr|A0ACF5BVB9|A0ACF5BVB9_9PEZI	6
fam_000529	tr|A0ACF5BZL3|A0ACF5BZL3_9PEZI	5
fam_000530	tr|A0ACF5C870|A0ACF5C870_9PEZI	5
fam_000531	tr|A0ACF5C8G2|A0ACF5C8G2_9PEZI	4
fam_000532	tr|A0ACF5C8I8|A0ACF5C8I8_9PEZI	4
fam_000533	tr|A0ACF5C9X7|A0ACF5C9X7_9PEZI	4
fam_000534	tr|A0ACF5CF51|A0ACF5CF51_9PEZI	1
fam_000535	tr|A0ACF5CEF3|A0ACF5CEF3_9PEZI	1
fam_000536	tr|A0ACF5CH94|A0ACF5CH94_9PEZI	4
fam_000537	tr|A0ACF5CHN0|A0ACF5CHN0_9PEZI	4
fam_000538	tr|A0ACF5BKJ9|A0ACF5BKJ9_9PEZI	2
fam_000539	tr|A0ACF5BMU3|A0ACF5BMU3_9PEZI	1
fam_000540	tr|A0ACF5CAQ3|A0ACF5CAQ3_9PEZI	1
fam_000541	tr|A0ACF5BX27|A0ACF5BX27_9PEZI	5
fam_000542	tr|A0ACF5C236|A0ACF5C236_9PEZI	2
fam_000543	tr|A0ACF5C2B0|A0ACF5C2B0_9PEZI	5
fam_000544	tr|A0ACF5C6W6|A0ACF5C6W6_9PEZI	13
fam_000545	tr|A0ACF5CD80|A0ACF5CD80_9PEZI	5
fam_000546	tr|A0ACF5CFE3|A0ACF5CFE3_9PEZI	4
fam_000547	tr|A0ACF5BM45|A0ACF5BM45_9PEZI	4
fam_000548	tr|A0ACF5BPQ2|A0ACF5BPQ2_9PEZI	2
fam_000549	tr|A0ACF5BR79|A0ACF5BR79_9PEZI	3
fam_000550	tr|A0ACF5BS51|A0ACF5BS51_9PEZI	5
fam_000551	tr|A0ACF5BTS6|A0ACF5BTS6_9PEZI	2
fam_000552	tr|A0ACF5BWC3|A0ACF5BWC3_9PEZI	5
fam_000553	tr|A0ACF5C0H1|A0ACF5C0H1_9PEZI	2
fam_000554	tr|A0ACF5C116|A0ACF5C116_9PEZI	5
fam_000555	tr|A0ACF5C250|A0ACF5C250_9PEZI	3
fam_000556	tr|A0ACF5C3A4|A0ACF5C3A4_9PEZI	5
fam_000557	tr|A0ACF5C4J3|A0ACF5C4J3_9PEZI	5
fam_000558	tr|A0ACF5C6B2|A0ACF5C6B2_9PEZI	4
fam_000559	tr|A0ACF5C807|A0ACF5C807_9PEZI	4
fam_000560	tr|A0ACF5C919|A0ACF5C919_9PEZI	1
fam_000561	tr|A0ACF5C5X7|A0ACF5C5X7_9PEZI	1
fam_000562	tr|A0ACF5CD27|A0ACF5CD27_9PEZI	5
fam_000563	tr|A0ACF5CE68|A0ACF5CE68_9PEZI	5
fam_000564	tr|A0ACF5CG35|A0ACF5CG35_9PEZI	2
fam_000565	tr|A0ACF5CHR5|A0ACF5CHR5_9PEZI	5
fam_000566	tr|A0ACF5BKA7|A0ACF5BKA7_9PEZI	5
fam_000567	tr|A0ACF5BV11|A0ACF5BV11_9PEZI	2
fam_000568	tr|A0ACF5BVE5|A0ACF5BVE5_9PEZI	5
fam_000569	tr|A0ACF5C0B7|A0ACF5C0B7_9PEZI	2
fam_000570	tr|A0ACF5C2D4|A0ACF5C2D4_9PEZI	5
fam_000571	tr|A0ACF5C2Y3|A0ACF5C2Y3_9PEZI	2
fam_000572	tr|A0ACF5CD23|A0ACF5CD23_9PEZI	4
fam_000573	tr|A0ACF5CEA7|A0ACF5CEA7_9PEZI	4
fam_000574	tr|A0ACF5CHE2|A0ACF5CHE2_9PEZI	24
fam_000575	tr|A0ACF5BNQ4|A0ACF5BNQ4_9PEZI	5
fam_000576	tr|A0ACF5BQ62|A0ACF5BQ62_9PEZI	5
fam_000577	tr|A0ACF5BQK9|A0ACF5BQK9_9PEZI	5
fam_000578	tr|A0ACF5BTB3|A0ACF5BTB3_9PEZI	2
fam_000579	tr|A0ACF5BUL5|A0ACF5BUL5_9PEZI	5
fam_000580	tr|A0ACF5BVM0|A0ACF5BVM0_9PEZI	2
fam_000581	tr|A0ACF5BU01|A0ACF5BU01_9PEZI	1
fam_000582	tr|A0ACF5BYD8|A0ACF5BYD8_9PEZI	1
fam_000583	tr|A0ACF5C5W9|A0ACF5C5W9_9PEZI	1
fam_000584	tr|A0ACF5BYT6|A0ACF5BYT6_9PEZI	5
fam_000585	tr|A0ACF5C0S4|A0ACF5C0S4_9PEZI	5
fam_000586	tr|A0ACF5C0X8|A0ACF5C0X8_9PEZI	5
fam_000587	tr|A0ACF5C5K1|A0ACF5C5K1_9PEZI	5
fam_000588	tr|A0ACF5C5M4|A0ACF5C5M4_9PEZI	2
fam_000589	tr|A0ACF5CEJ9|A0ACF5CEJ9_9PEZI	1
fam_000590	tr|A0ACF5CCK3|A0ACF5CCK3_9PEZI	5
fam_000591	tr|A0ACF5CEX0|A0ACF5CEX0_9PEZI	7
fam_000592	tr|A0ACF5CHS6|A0ACF5CHS6_9PEZI	5
fam_000593	tr|A0ACF5CI94|A0ACF5CI94_9PEZI	2
fam_000594	tr|A0ACF5CIR2|A0ACF5CIR2_9PEZI	4
fam_000595	tr|A0ACF5BIF3|A0ACF5BIF3_9PEZI	2
fam_000596	tr|A0ACF5BKB8|A0ACF5BKB8_9PEZI	18
fam_000597	tr|A0ACF5BMH5|A0ACF5BMH5_9PEZI	5
fam_000598	tr|A0ACF5BQ78|A0ACF5BQ78_9PEZI	5
fam_000599	tr|A0ACF5BVC1|A0ACF5BVC1_9PEZI	10
fam_000600	tr|A0ACF5BXD7|A0ACF5BXD7_9PEZI	6
fam_000601	tr|A0ACF5C1N2|A0ACF5C1N2_9PEZI	5
fam_000602	tr|A0ACF5C2F7|A0ACF5C2F7_9PEZI	4
fam_000603	tr|A0ACF5CAX5|A0ACF5CAX5_9PEZI	5
fam_000604	tr|A0ACF5CDG2|A0ACF5CDG2_9PEZI	4
fam_000605	tr|A0ACF5CH34|A0ACF5CH34_9PEZI	3
fam_000606	tr|A0ACF5BII5|A0ACF5BII5_9PEZI	6
fam_000607	tr|A0ACF5BKV5|A0ACF5BKV5_9PEZI	5
fam_000608	tr|A0ACF5BKY2|A0ACF5BKY2_9PEZI	5
fam_000609	tr|A0ACF5BR18|A0ACF5BR18_9PEZI	1
fam_000610	tr|A0ACF5CIS6|A0ACF5CIS6_9PEZI	1
fam_000611	tr|A0ACF5CD20|A0ACF5CD20_9PEZI	6
fam_000612	tr|A0ACF5CEY2|A0ACF5CEY2_9PEZI	2
fam_000613	tr|A0ACF5CIE9|A0ACF5CIE9_9PEZI	5
fam_000614	tr|A0ACF5BMR7|A0ACF5BMR7_9PEZI	2
fam_000615	tr|A0ACF5BN90|A0ACF5BN90_9PEZI	3
fam_000616	tr|A0ACF5BTX9|A0ACF5BTX9_9PEZI	5
fam_000617	tr|A0ACF5BUU5|A0ACF5BUU5_9PEZI	5
fam_000618	tr|A0ACF5BV17|A0ACF5BV17_9PEZI	2
fam_000619	tr|A0ACF5BYZ3|A0ACF5BYZ3_9PEZI	3
fam_000620	tr|A0ACF5BZL7|A0ACF5BZL7_9PEZI	3
fam_000621	tr|A0ACF5CDY0|A0ACF5CDY0_9PEZI	5
fam_000622	tr|A0ACF5CFR8|A0ACF5CFR8_9PEZI	4
fam_000623	tr|A0ACF5CHQ8|A0ACF5CHQ8_9PEZI	2
fam_000624	tr|A0ACF5CIC0|A0ACF5CIC0_9PEZI	5
fam_000625	tr|A0ACF5BIU0|A0ACF5BIU0_9PEZI	4
fam_000626	tr|A0ACF5BJM4|A0ACF5BJM4_9PEZI	3
fam_000627	tr|A0ACF5BLA2|A0ACF5BLA2_9PEZI	5
fam_000628	tr|A0ACF5BMV4|A0ACF5BMV4_9PEZI	4
fam_000629	tr|A0ACF5BNA0|A0ACF5BNA0_9PEZI	6
fam_000630	tr|A0ACF5BSN6|A0ACF5BSN6_9PEZI	3
fam_000631	tr|A0ACF5BUW4|A0ACF5BUW4_9PEZI	5
fam_000632	tr|A0ACF5BV73|A0ACF5BV73_9PEZI	4
fam_000633	tr|A0ACF5BXH9|A0ACF5BXH9_9PEZI	5
fam_000634	tr|A0ACF5BZP6|A0ACF5BZP6_9PEZI	2
fam_000635	tr|A0ACF5C2P5|A0ACF5C2P5_9PEZI	5
fam_000636	tr|A0ACF5C3E8|A0ACF5C3E8_9PEZI	9
fam_000637	tr|A0ACF5C4A7|A0ACF5C4A7_9PEZI	5
fam_000638	tr|A0ACF5C5D9|A0ACF5C5D9_9PEZI	2
fam_000639	tr|A0ACF5CD00|A0ACF5CD00_9PEZI	5
fam_000640	tr|A0ACF5CFA4|A0ACF5CFA4_9PEZI	5
fam_000641	tr|A0ACF5CIS9|A0ACF5CIS9_9PEZI	2
fam_000642	tr|A0ACF5BJT5|A0ACF5BJT5_9PEZI	2
fam_000643	tr|A0ACF5BKM0|A0ACF5BKM0_9PEZI	4
fam_000644	tr|A0ACF5BP53|A0ACF5BP53_9PEZI	2
fam_000645	tr|A0ACF5BPF4|A0ACF5BPF4_9PEZI	4
fam_000646	tr|A0ACF5BT93|A0ACF5BT93_9PEZI	1
fam_000647	tr|A0ACF5BT27|A0ACF5BT27_9PEZI	2
fam_000648	tr|A0ACF5BV05|A0ACF5BV05_9PEZI	5
fam_000649	tr|A0ACF5BXZ0|A0ACF5BXZ0_9PEZI	1
fam_000650	tr|A0ACF5BVY2|A0ACF5BVY2_9PEZI	1
fam_000651	tr|A0ACF5BYK9|A0ACF5BYK9_9PEZI	5
fam_000652	tr|A0ACF5C4N3|A0ACF5C4N3_9PEZI	5
fam_000653	tr|A0ACF5C766|A0ACF5C766_9PEZI	3
fam_000654	tr|A0ACF5C800|A0ACF5C800_9PEZI	5
fam_000655	tr|A0ACF5C830|A0ACF5C830_9PEZI	4
fam_000656	tr|A0ACF5C867|A0ACF5C867_9PEZI	14
fam_000657	tr|A0ACF5CA10|A0ACF5CA10_9PEZI	4
fam_000658	tr|A0ACF5CH97|A0ACF5CH97_9PEZI	2
fam_000659	tr|A0ACF5BJI3|A0ACF5BJI3_9PEZI	1
fam_000660	tr|A0ACF5BKA0|A0ACF5BKA0_9PEZI	1
fam_000661	tr|A0ACF5BK58|A0ACF5BK58_9PEZI	2
fam_000662	tr|A0ACF5BKD1|A0ACF5BKD1_9PEZI	2
fam_000663	tr|A0ACF5BMN2|A0ACF5BMN2_9PEZI	4
fam_000664	tr|A0ACF5BQ66|A0ACF5BQ66_9PEZI	5
fam_000665	tr|A0ACF5BT63|A0ACF5BT63_9PEZI	5
fam_000666	tr|A0ACF5BUY6|A0ACF5BUY6_9PEZI	5
fam_000667	tr|A0ACF5BV84|A0ACF5BV84_9PEZI	5
fam_000668	tr|A0ACF5BVC6|A0ACF5BVC6_9PEZI	2
fam_000669	tr|A0ACF5BYA5|A0ACF5BYA5_9PEZI	3
fam_000670	tr|A0ACF5BZP8|A0ACF5BZP8_9PEZI	7
fam_000671	tr|A0ACF5C1Z5|A0ACF5C1Z5_9PEZI	6
fam_000672	tr|A0ACF5C2K3|A0ACF5C2K3_9PEZI	4
fam_000673	tr|A0ACF5C9W1|A0ACF5C9W1_9PEZI	5
fam_000674	tr|A0ACF5CEK2|A0ACF5CEK2_9PEZI	5
fam_000675	tr|A0ACF5CGB8|A0ACF5CGB8_9PEZI	4
fam_000676	tr|A0ACF5CGX5|A0ACF5CGX5_9PEZI	5
fam_000677	tr|A0ACF5BN53|A0ACF5BN53_9PEZI	2
fam_000678	tr|A0ACF5BW85|A0ACF5BW85_9PEZI	2
fam_000679	tr|A0ACF5C297|A0ACF5C297_9PEZI	2
fam_000680	tr|A0ACF5C5K2|A0ACF5C5K2_9PEZI	3
fam_000681	tr|A0ACF5C5R1|A0ACF5C5R1_9PEZI	5
fam_000682	tr|A0ACF5C736|A0ACF5C736_9PEZI	3
fam_000683	tr|A0ACF5C8I3|A0ACF5C8I3_9PEZI	1
fam_000684	tr|A0ACF5BJX3|A0ACF5BJX3_9PEZI	1
fam_000685	tr|A0ACF5CAI3|A0ACF5CAI3_9PEZI	5
fam_000686	tr|Q7RW89|Q7RW89_NEUCR	4
fam_000687	tr|Q7RZB1|Q7RZB1_NEUCR	4
fam_000688	tr|Q7S264|Q7S264_NEUCR	2
fam_000689	tr|Q7S5I4|Q7S5I4_NEUCR	2
fam_000690	tr|Q7S6A2|Q7S6A2_NEUCR	1
fam_000691	tr|Q7S272|Q7S272_NEUCR	1
fam_000692	tr|Q7SI49|Q7SI49_NEUCR	5
fam_000693	sp|V5IM60|RM39_NEUCR	3
fam_000694	tr|Q1K4Y2|Q1K4Y2_NEUCR	2
fam_000695	tr|Q1K8F5|Q1K8F5_NEUCR	5
fam_000696	tr|Q7RXJ1|Q7RXJ1_NEUCR	7
fam_000697	sp|Q7RZU4|SET2_NEUCR	5
fam_000698	tr|Q7S5H5|Q7S5H5_NEUCR	5
fam_000699	tr|Q7S6A0|Q7S6A0_NEUCR	4
fam_000700	tr|Q7SB33|Q7SB33_NEUCR	15
fam_000701	sp|Q7SBC6|DBP2_NEUCR	9
fam_000702	tr|Q7SDU7|Q7SDU7_NEUCR	5
fam_000703	tr|Q7SFH4|Q7SFH4_NEUCR	2
fam_000704	sp|Q871V2|PMP3_NEUCR	5
fam_000705	tr|V5IN80|V5IN80_NEUCR	5
fam_000706	tr|V5IQ54|V5IQ54_NEUCR	6
fam_000707	sp|P78713|VATG_NEUCR	4
fam_000708	tr|Q1K536|Q1K536_NEUCR	5
fam_000709	tr|Q1K726|Q1K726_NEUCR	5
fam_000710	tr|Q7S8S4|Q7S8S4_NEUCR	4
fam_000711	tr|Q7SBH9|Q7SBH9_NEUCR	5
fam_000712	tr|Q7SBX0|Q7SBX0_NEUCR	4
fam_000713	sp|Q8J1Z1|TIM9_NEUCR	4
fam_000714	sp|U9W8F2|RM31_NEUCR	3
fam_000715	tr|Q1K6B5|Q1K6B5_NEUCR	3
fam_000716	tr|Q1K702|Q1K702_NEUCR	2
fam_000717	tr|Q1K7T6|Q1K7T6_NEUCR	4
fam_000718	tr|Q7RX22|Q7RX22_NEUCR	2
fam_000719	tr|Q7RXU8|Q7RXU8_NEUCR	25
fam_000720	tr|Q7S1T6|Q7S1T6_NEUCR	5
fam_000721	tr|Q7S3W1|Q7S3W1_NEUCR	10
fam_000722	tr|Q7S434|Q7S434_NEUCR	4
fam_000723	tr|Q7S4G1|Q7S4G1_NEUCR	5
fam_000724	tr|Q7S647|Q7S647_NEUCR	2
fam_000725	tr|Q7S6S7|Q7S6S7_NEUCR	4
fam_000726	tr|Q7S7Z9|Q7S7Z9_NEUCR	5
fam_000727	tr|Q7SH95|Q7SH95_NEUCR	2
fam_000728	tr|Q7SHR1|Q7SHR1_NEUCR	5
fam_000729	tr|V5ILT0|V5ILT0_NEUCR	1
fam_000730	tr|Q7S753|Q7S753_NEUCR	1
fam_000731	tr|A0ACF5C0Y2|A0ACF5C0Y2_9PEZI	1
fam_000732	tr|Q4WJ11|Q4WJ11_ASPFU	1
fam_000733	tr|J3KLL1|J3KLL1_COCIM	1
fam_000734	tr|V5IP51|V5IP51_NEUCR	6
fam_000735	sp|P00365|DHE2_NEUCR	5
fam_000736	tr|Q7RZR5|Q7RZR5_NEUCR	5
fam_000737	tr|Q7S8G8|Q7S8G8_NEUCR	2
fam_000738	tr|Q7S9W0|Q7S9W0_NEUCR	4
fam_000739	tr|Q7SE79|Q7SE79_NEUCR	5
fam_000740	tr|Q7RXZ5|Q7RXZ5_NEUCR	2
fam_000741	tr|Q7S6D3|Q7S6D3_NEUCR	3
fam_000742	tr|Q7S6F2|Q7S6F2_NEUCR	5
fam_000743	tr|Q7SFL8|Q7SFL8_NEUCR	2
fam_000744	tr|Q7SG33|Q7SG33_NEUCR	5
fam_000745	tr|U9WH41|U9WH41_NEUCR	3
fam_000746	tr|V5ILA1|V5ILA1_NEUCR	5
fam_000747	sp|P19212|NIT2_NEUCR	3
fam_000748	tr|Q1K6I2|Q1K6I2_NEUCR	2
fam_000749	sp|Q1K8F8|PEX7_NEUCR	5
fam_000750	sp|Q35135|IEND3_NEUCR	2
fam_000751	tr|Q7RX89|Q7RX89_NEUCR	1
fam_000752	tr|Q7S6B8|Q7S6B8_NEUCR	1
fam_000753	tr|Q7S766|Q7S766_NEUCR	5
fam_000754	tr|Q7SAR3|Q7SAR3_NEUCR	4
fam_000755	tr|Q7SGW6|Q7SGW6_NEUCR	4
fam_000756	sp|Q9P326|PRO1_NEUCR	6
fam_000757	tr|A7UWD3|A7UWD3_NEUCR	2
fam_000758	sp|Q6MWS8|PPIL3_NEUCR	9
fam_000759	tr|Q7S7J6|Q7S7J6_NEUCR	5
fam_000760	tr|Q7S7K3|Q7S7K3_NEUCR	29
fam_000761	tr|Q7SHT7|Q7SHT7_NEUCR	3
fam_000762	sp|Q871R7|YOP1_NEUCR	5
fam_000763	tr|V5IQ94|V5IQ94_NEUCR	5
fam_000764	tr|F9XA99|F9XA99_ZYMTI	3
fam_000765	tr|F9XAC2|F9XAC2_ZYMTI	5
fam_000766	tr|F9XAQ2|F9XAQ2_ZYMTI	5
fam_000767	tr|F9XBB0|F9XBB0_ZYMTI	6
fam_000768	tr|F9XDT2|F9XDT2_ZYMTI	5
fam_000769	tr|F9XGY5|F9XGY5_ZYMTI	3
fam_000770	tr|F9XHI2|F9XHI2_ZYMTI	5
fam_000771	tr|F9XHP6|F9XHP6_ZYMTI	2
fam_000772	tr|F9XJX9|F9XJX9_ZYMTI	5
fam_000773	tr|F9XM40|F9XM40_ZYMTI	5
fam_000774	tr|F9XQH7|F9XQH7_ZYMTI	1
fam_000775	tr|F9X6I7|F9X6I7_ZYMTI	1
fam_000776	tr|F9WZP0|F9WZP0_ZYMTI	5
fam_000777	tr|F9X187|F9X187_ZYMTI	4
fam_000778	tr|F9X455|F9X455_ZYMTI	2
fam_000779	tr|F9X479|F9X479_ZYMTI	3
fam_000780	tr|F9X6D0|F9X6D0_ZYMTI	5
fam_000781	tr|F9X8G6|F9X8G6_ZYMTI	2
fam_000782	tr|F9X9I3|F9X9I3_ZYMTI	3
fam_000783	tr|F9XDT8|F9XDT8_ZYMTI	6
fam_000784	tr|F9XFZ4|F9XFZ4_ZYMTI	2
fam_000785	tr|F9XII6|F9XII6_ZYMTI	3
fam_000786	tr|F9XK15|F9XK15_ZYMTI	5
fam_000787	tr|F9XMT8|F9XMT8_ZYMTI	3
fam_000788	tr|F9WWB3|F9WWB3_ZYMTI	3
fam_000789	tr|F9WWX0|F9WWX0_ZYMTI	5
fam_000790	tr|F9WY18|F9WY18_ZYMTI	1
fam_000791	tr|F9XGL6|F9XGL6_ZYMTI	1
fam_000792	tr|F9X0T7|F9X0T7_ZYMTI	6
fam_000793	tr|F9X3E3|F9X3E3_ZYMTI	4
fam_000794	tr|F9X804|F9X804_ZYMTI	4
fam_000795	tr|F9X882|F9X882_ZYMTI	4
fam_000796	tr|F9XAK6|F9XAK6_ZYMTI	2
fam_000797	tr|F9XC73|F9XC73_ZYMTI	5
fam_000798	tr|F9XHR8|F9XHR8_ZYMTI	2
fam_000799	tr|F9XKX5|F9XKX5_ZYMTI	2
fam_000800	tr|F9XLG5|F9XLG5_ZYMTI	3
fam_000801	tr|F9XNU4|F9XNU4_ZYMTI	3
fam_000802	tr|F9XPM3|F9XPM3_ZYMTI	3
fam_000803	tr|F9XPN2|F9XPN2_ZYMTI	6
fam_000804	tr|F9XQ29|F9XQ29_ZYMTI	2
fam_000805	tr|F9X114|F9X114_ZYMTI	4
fam_000806	tr|F9X212|F9X212_ZYMTI	3
fam_000807	tr|F9X3L9|F9X3L9_ZYMTI	3
fam_000808	tr|F9X8R0|F9X8R0_ZYMTI	2
fam_000809	tr|F9XAH0|F9XAH0_ZYMTI	4
fam_000810	tr|F9XJC1|F9XJC1_ZYMTI	4
fam_000811	tr|F9XP14|F9XP14_ZYMTI	3
fam_000812	tr|F9XQI2|F9XQI2_ZYMTI	3
