family_index	representative_id	n_members
fam_000461	tr|A0A1U7LKU2|A0A1U7LKU2_NEOID	3
fam_000462	tr|A0A1U7LNT9|A0A1U7LNT9_NEOID	6
fam_000463	tr|A0A1U7LNV3|A0A1U7LNV3_NEOID	6
fam_000464	tr|A0A1U7LNX4|A0A1U7LNX4_NEOID	1
fam_000465	tr|A0A1U7LK48|A0A1U7LK48_NEOID	1
fam_000466	tr|A0A1U7LP36|A0A1U7LP36_NEOID	7
fam_000467	tr|A0A1U7LQA4|A0A1U7LQA4_NEOID	4
fam_000468	tr|A0A1U7LQK9|A0A1U7LQK9_NEOID	6
fam_000469	tr|A0A1U7LRR8|A0A1U7LRR8_NEOID	2
fam_000470	tr|A0A1U7LSR0|A0A1U7LSR0_NEOID	2
fam_000471	tr|A0A1U7LSS7|A0A1U7LSS7_NEOID	5
fam_000472	tr|A0A1U7LSY0|A0A1U7LSY0_NEOID	3
fam_000473	tr|A0A1U7LTD9|A0A1U7LTD9_NEOID	2
fam_000474	tr|A0A1U7LU06|A0A1U7LU06_NEOID	3
fam_000475	tr|A0A1U7LVS4|A0A1U7LVS4_NEOID	2
fam_000476	tr|A0A1U7LWG1|A0A1U7LWG1_NEOID	2
fam_000477	tr|A0A1U7LWH3|A0A1U7LWH3_NEOID	6
fam_000478	tr|A0A1U7LGJ5|A0A1U7LGJ5_NEOID	13
fam_000479	tr|A0A1U7LJ46|A0A1U7LJ46_NEOID	4
fam_000480	tr|A0A1U7LKD6|A0A1U7LKD6_NEOID	14
fam_000481	tr|A0A1U7LML8|A0A1U7LML8_NEOID	3
fam_000482	tr|A0A1U7LQT1|A0A1U7LQT1_NEOID	7
fam_000483	tr|A0A1U7LTN4|A0A1U7LTN4_NEOID	4
fam_000484	tr|A0A1U7LU85|A0A1U7LU85_NEOID	2
fam_000485	tr|A0A1U7LU99|A0A1U7LU99_NEOID	6
fam_000486	tr|A0A1U7LWC8|A0A1U7LWC8_NEOID	4
fam_000487	tr|A0A1U7LH07|A0A1U7LH07_NEOID	2
fam_000488	tr|A0A1U7LIL4|A0A1U7LIL4_NEOID	3
fam_000489	tr|A0A1U7LIZ0|A0A1U7LIZ0_NEOID	3
fam_000490	tr|A0A1U7LJG8|A0A1U7LJG8_NEOID	4
fam_000491	tr|A0A1U7LJS9|A0A1U7LJS9_NEOID	2
fam_000492	tr|A0A1U7LLW4|A0A1U7LLW4_NEOID	6
fam_000493	tr|A0A1U7LLX2|A0A1U7LLX2_NEOID	2
fam_000494	tr|A0A1U7LM19|A0A1U7LM19_NEOID	5
fam_000495	tr|A0A1U7LMJ2|A0A1U7LMJ2_NEOID	8
fam_000496	tr|A0A1U7LTQ7|A0A1U7LTQ7_NEOID	2
fam_000497	tr|A0A1U7LUK6|A0A1U7LUK6_NEOID	5
fam_000498	tr|A0A1U7LVE7|A0A1U7LVE7_NEOID	4
fam_000499	tr|A0A1U7LIC4|A0A1U7LIC4_NEOID	3
fam_000500	tr|A0A1U7LIK3|A0A1U7LIK3_NEOID	3
fam_000501	tr|A0A1U7LJB7|A0A1U7LJB7_NEOID	6
fam_000502	tr|A0A1U7LJG9|A0A1U7LJG9_NEOID	5
fam_000503	tr|A0A1U7LLI0|A0A1U7LLI0_NEOID	4
fam_000504	tr|A0A1U7LLM1|A0A1U7LLM1_NEOID	5
fam_000505	tr|A0A1U7LQZ6|A0A1U7LQZ6_NEOID	6
fam_000506	tr|A0A1U7LQS4|A0A1U7LQS4_NEOID	4
fam_000507	tr|A0A1U7LTY9|A0A1U7LTY9_NEOID	4
fam_000508	tr|A0A1U7LUC7|A0A1U7LUC7_NEOID	6
fam_000509	tr|A0A1U7LUM6|A0A1U7LUM6_NEOID	2
fam_000510	tr|A0A1U7LVN7|A0A1U7LVN7_NEOID	3
fam_000511	tr|A0A1U7LW85|A0A1U7LW85_NEOID	8
fam_000512	tr|A0A1U7LWI5|A0A1U7LWI5_NEOID	2
fam_000513	tr|A0A1U7LGP5|A0A1U7LGP5_NEOID	1
fam_000514	tr|A0A1U7LHH6|A0A1U7LHH6_NEOID	5
fam_000515	tr|A0A1U7LJM7|A0A1U7LJM7_NEOID	4
fam_000516	tr|A0A1U7LNN2|A0A1U7LNN2_NEOID	3
fam_000517	tr|A0A1U7LRP3|A0A1U7LRP3_NEOID	4
fam_000518	tr|A0A1U7LR50|A0A1U7LR50_NEOID	6
fam_000519	tr|A0A1U7LRM1|A0A1U7LRM1_NEOID	16
fam_000520	tr|A0A1U7LSI3|A0A1U7LSI3_NEOID	3
fam_000521	tr|A0A1U7LTU5|A0A1U7LTU5_NEOID	2
fam_000522	tr|A0A1U7LUH5|A0A1U7LUH5_NEOID	30
fam_000523	tr|A0A1U7LVT2|A0A1U7LVT2_NEOID	2
fam_000524	tr|A0A1U7LVV1|A0A1U7LVV1_NEOID	5
fam_000525	tr|A0A1U7LI51|A0A1U7LI51_NEOID	3
fam_000526	tr|A0A1U7LMA1|A0A1U7LMA1_NEOID	5
fam_000527	tr|A0A1U7LN99|A0A1U7LN99_NEOID	2
fam_000528	tr|A0A1U7LRS2|A0A1U7LRS2_NEOID	1
fam_000529	tr|A0A1U7LLP0|A0A1U7LLP0_NEOID	2
fam_000530	tr|A0A1U7LRW0|A0A1U7LRW0_NEOID	4
fam_000531	tr|A0A1U7LTE7|A0A1U7LTE7_NEOID	2
fam_000532	tr|A0A1U7LV74|A0A1U7LV74_NEOID	6
fam_000533	tr|A0A1U7LVR7|A0A1U7LVR7_NEOID	4
fam_000534	tr|A0A1U7LGJ3|A0A1U7LGJ3_NEOID	2
fam_000535	tr|A0A1U7LJ01|A0A1U7LJ01_NEOID	2
fam_000536	tr|A0A1U7LM25|A0A1U7LM25_NEOID	1
fam_000537	tr|A0A1U7LJ15|A0A1U7LJ15_NEOID	1
fam_000538	tr|A0A1U7LME0|A0A1U7LME0_NEOID	4
fam_000539	tr|A0A1U7LMS9|A0A1U7LMS9_NEOID	2
fam_000540	tr|A0A1U7LN83|A0A1U7LN83_NEOID	7
fam_000541	tr|A0A1U7LPB9|A0A1U7LPB9_NEOID	6
fam_000542	tr|A0A1U7LQ61|A0A1U7LQ61_NEOID	5
fam_000543	tr|A0A1U7LRT7|A0A1U7LRT7_NEOID	4
fam_000544	tr|A0A1U7LS31|A0A1U7LS31_NEOID	6
fam_000545	tr|A0A1U7LTH4|A0A1U7LTH4_NEOID	2
fam_000546	tr|A0A1U7LUW1|A0A1U7LUW1_NEOID	5
fam_000547	tr|A0A1U7LLH8|A0A1U7LLH8_NEOID	2
fam_000548	tr|A0A1U7LKP0|A0A1U7LKP0_NEOID	1
fam_000549	tr|A0A1U7LTR1|A0A1U7LTR1_NEOID	2
fam_000550	tr|A8N1E7|A8N1E7_COPC7	2
fam_000551	tr|A8N1Q8|A8N1Q8_COPC7	2
fam_000552	tr|A8N2V1|A8N2V1_COPC7	2
fam_000553	tr|A8N6B5|A8N6B5_COPC7	2
fam_000554	tr|A8N9S4|A8N9S4_COPC7	3
fam_000555	tr|A8NBK5|A8NBK5_COPC7	5
fam_000556	tr|A8NH03|A8NH03_COPC7	12
fam_000557	tr|A8NF22|A8NF22_COPC7	1
fam_000558	tr|A8NYN8|A8NYN8_COPC7	1
fam_000559	tr|A8NMG7|A8NMG7_COPC7	3
fam_000560	tr|A8P466|A8P466_COPC7	3
fam_000561	tr|A8P628|A8P628_COPC7	4
fam_000562	tr|A8P7C3|A8P7C3_COPC7	2
fam_000563	tr|A8P8N8|A8P8N8_COPC7	2
fam_000564	tr|D6RMA9|D6RMA9_COPC7	2
fam_000565	tr|A8N2R7|A8N2R7_COPC7	3
fam_000566	tr|A8N812|A8N812_COPC7	2
fam_000567	tr|A8NEY7|A8NEY7_COPC7	2
fam_000568	tr|A8NXE0|A8NXE0_COPC7	7
fam_000569	tr|A8P6A7|A8P6A7_COPC7	10
fam_000570	tr|A8P954|A8P954_COPC7	2
fam_000571	tr|A8PBA0|A8PBA0_COPC7	1
fam_000572	tr|A8NQX9|A8NQX9_COPC7	2
fam_000573	tr|A8PHM1|A8PHM1_COPC7	2
fam_000574	tr|D6RN00|D6RN00_COPC7	3
fam_000575	tr|D6RND3|D6RND3_COPC7	3
fam_000576	tr|D6RQ21|D6RQ21_COPC7	6
fam_000577	tr|A8N4B4|A8N4B4_COPC7	3
fam_000578	tr|A8N4K6|A8N4K6_COPC7	2
fam_000579	tr|A8N5L5|A8N5L5_COPC7	3
fam_000580	tr|A8NA75|A8NA75_COPC7	2
fam_000581	tr|A8NBF4|A8NBF4_COPC7	2
fam_000582	tr|A8NBH8|A8NBH8_COPC7	1
fam_000583	tr|D6RPR7|D6RPR7_COPC7	1
fam_000584	tr|A8NCS8|A8NCS8_COPC7	1
fam_000585	tr|A8P5K3|A8P5K3_COPC7	1
fam_000586	tr|A8P2D6|A8P2D6_COPC7	7
fam_000587	tr|A8P665|A8P665_COPC7	4
fam_000588	tr|A8P8Q1|A8P8Q1_COPC7	6
fam_000589	tr|A8PAM1|A8PAM1_COPC7	2
fam_000590	tr|D6RK29|D6RK29_COPC7	2
fam_000591	tr|D6RKB9|D6RKB9_COPC7	4
fam_000592	tr|D6RNI5|D6RNI5_COPC7	8
fam_000593	tr|A8N2A4|A8N2A4_COPC7	2
fam_000594	tr|A8N471|A8N471_COPC7	8
fam_000595	tr|A8N544|A8N544_COPC7	2
fam_000596	tr|A8N5N1|A8N5N1_COPC7	3
fam_000597	tr|A8N7H1|A8N7H1_COPC7	2
fam_000598	tr|A8NB40|A8NB40_COPC7	2
fam_000599	tr|A8NKI8|A8NKI8_COPC7	2
fam_000600	tr|A8NLU6|A8NLU6_COPC7	5
fam_000601	tr|A8NQ19|A8NQ19_COPC7	2
fam_000602	tr|A8NWK1|A8NWK1_COPC7	2
fam_000603	tr|A8NZ17|A8NZ17_COPC7	4
fam_000604	tr|A8P0G7|A8P0G7_COPC7	5
fam_000605	tr|A8PAU4|A8PAU4_COPC7	3
fam_000606	tr|D6RLZ5|D6RLZ5_COPC7	2
fam_000607	tr|A8N211|A8N211_COPC7	3
fam_000608	tr|A8N3S0|A8N3S0_COPC7	14
fam_000609	tr|A8N5A4|A8N5A4_COPC7	2
fam_000610	tr|A8N5W0|A8N5W0_COPC7	2
fam_000611	tr|A8NG10|A8NG10_COPC7	6
fam_000612	tr|A8NGB7|A8NGB7_COPC7	2
fam_000613	tr|A8NRJ0|A8NRJ0_COPC7	2
fam_000614	tr|A8NSQ8|A8NSQ8_COPC7	1
fam_000615	tr|A8P7Z1|A8P7Z1_COPC7	2
fam_000616	tr|A8NXF5|A8NXF5_COPC7	2
fam_000617	tr|A8P5E7|A8P5E7_COPC7	2
fam_000618	tr|A8P7M1|A8P7M1_COPC7	2
fam_000619	tr|D6RLA3|D6RLA3_COPC7	3
fam_000620	tr|D6RLK4|D6RLK4_COPC7	2
fam_000621	tr|A8N1E5|A8N1E5_COPC7	2
fam_000622	sp|Q09780|ERG12_SCHPO	3
fam_000623	sp|Q9HFE4|FMO1_SCHPO	4
fam_000624	sp|Q9HGM4|SCS3_SCHPO	2
fam_000625	sp|Q9URY6|DUR33_SCHPO	8
fam_000626	sp|Q9URZ2|YI09_SCHPO	4
fam_000627	sp|Q9US35|DSD1_SCHPO	5
fam_000628	sp|Q9UT34|YIQ9_SCHPO	4
fam_000629	sp|Q9UTH3|PPK6_SCHPO	2
fam_000630	sp|Q9UUJ9|ACH1_SCHPO	4
fam_000631	sp|Q9Y7K4|YGI2_SCHPO	4
fam_000632	sp|C6Y4A9|YAEQ_SCHPO	2
fam_000633	sp|O74135|CKI3_SCHPO	9
fam_000634	sp|O74735|ATX1_SCHPO	4
fam_000635	sp|O94354|ASSY_SCHPO	6
fam_000636	sp|O94596|YC86_SCHPO	2
fam_000637	sp|P08965|MEI2_SCHPO	2
fam_000638	sp|P36613|CGM2_SCHPO	3
fam_000639	sp|Q09782|GPI7_SCHPO	2
fam_000640	sp|Q9URT8|RL34B_SCHPO	7
fam_000641	sp|Q9UTI0|PYRC_SCHPO	6
fam_000642	sp|Q9UTK8|GMT_SCHPO	5
fam_000643	sp|Q9UTB3|YL85_SCHPO	7
fam_000644	sp|C6Y4D2|RM49_SCHPO	2
fam_000645	sp|O13931|ATP18_SCHPO	4
fam_000646	sp|O14081|TPSX_SCHPO	3
fam_000647	sp|O14098|CTK1_SCHPO	4
fam_000648	sp|O14356|TOR1_SCHPO	7
fam_000649	sp|O42875|SYWM_SCHPO	4
fam_000650	sp|O43034|YGU5_SCHPO	4
fam_000651	sp|O43050|ERG26_SCHPO	4
fam_000652	sp|O59710|ADRO_SCHPO	6
fam_000653	sp|O74821|DRE2_SCHPO	2
fam_000654	sp|O74975|PCY1_SCHPO	2
fam_000655	sp|O94446|ESA1_SCHPO	9
fam_000656	sp|Q09672|PANB_SCHPO	6
fam_000657	sp|Q09715|TUP11_SCHPO	7
fam_000658	sp|Q09834|YAD8_SCHPO	3
fam_000659	sp|Q09905|AP3S_SCHPO	15
fam_000660	sp|Q9P7Y2|SDHF3_SCHPO	2
fam_000661	sp|Q9UTI9|YKZ2_SCHPO	2
fam_000662	sp|Q9UUE4|PPIL4_SCHPO	3
fam_000663	sp|O13718|VTC2_SCHPO	5
fam_000664	sp|O13782|FNTB_SCHPO	3
fam_000665	sp|O13825|YOS1_SCHPO	4
fam_000666	sp|O14110|GCST_SCHPO	5
fam_000667	sp|O74311|NAA30_SCHPO	3
fam_000668	sp|O74400|YOCE_SCHPO	3
fam_000669	sp|O74978|YQL5_SCHPO	3
fam_000670	sp|P87169|MAD1_SCHPO	2
fam_000671	sp|P87312|CLF1_SCHPO	7
fam_000672	sp|Q09751|LGUL_SCHPO	3
fam_000673	sp|Q10173|NUF2_SCHPO	2
fam_000674	sp|Q10990|CDT2_SCHPO	2
fam_000675	sp|Q8TF80|WTF5_SCHPO	8
fam_000676	sp|Q9P7H1|FLP1_SCHPO	2
fam_000677	sp|Q9P7J5|YJNA_SCHPO	6
fam_000678	sp|Q9UT41|BST1_SCHPO	4
fam_000679	sp|Q9UTE5|E2AK2_SCHPO	3
fam_000680	sp|Q9UTF6|COX6_SCHPO	5
fam_000681	sp|O14313|PMP20_SCHPO	7
fam_000682	sp|O14349|ISN1_SCHPO	2
fam_000683	sp|O42963|NUP44_SCHPO	3
fam_000684	sp|O74529|YJ48_SCHPO	5
fam_000685	sp|O94344|PET82_SCHPO	8
fam_000686	sp|O94389|CC124_SCHPO	4
fam_000687	sp|P78917|G6PI_SCHPO	5
fam_000688	sp|P87235|RHP42_SCHPO	2
fam_000689	sp|Q09863|NST1_SCHPO	2
fam_000690	sp|Q10169|DSK2_SCHPO	6
fam_000691	sp|Q10292|MEK1_SCHPO	4
fam_000692	sp|Q10415|PMIP_SCHPO	7
fam_000693	sp|Q92354|RL24A_SCHPO	10
fam_000694	sp|Q9C106|RPC3_SCHPO	2
fam_000695	sp|Q9UTK0|NOB1_SCHPO	6
fam_000696	sp|Q9UTN9|ATL1_SCHPO	3
fam_000697	sp|Q9UUI3|SA145_SCHPO	5
fam_000698	sp|O13682|SWR1_SCHPO	2
fam_000699	sp|O13843|ALLA_SCHPO	2
fam_000700	sp|O13853|ITS3_SCHPO	2
fam_000701	sp|O13947|MTU1_SCHPO	3
fam_000702	sp|O14000|SYMM_SCHPO	5
fam_000703	sp|O59802|GPI2_SCHPO	3
fam_000704	sp|O94302|RFT1_SCHPO	4
fam_000705	sp|O94683|RRP7_SCHPO	2
fam_000706	sp|P0CY15|MATMI_SCHPO	2
fam_000707	sp|P36599|PDE1_SCHPO	3
fam_000708	sp|P78825|ADK_SCHPO	6
fam_000709	sp|P78937|MET3_SCHPO	6
fam_000710	sp|P87137|YDM6_SCHPO	5
fam_000711	sp|Q10212|YAY4_SCHPO	5
fam_000712	sp|Q10316|ARPC5_SCHPO	5
fam_000713	sp|Q9P7U1|YI7F_SCHPO	1
fam_000714	sp|O14359|YB4E_SCHPO	1
fam_000715	tr|A0A1U7LST7|A0A1U7LST7_NEOID	6
fam_000716	tr|A0A1U7LT32|A0A1U7LT32_NEOID	4
fam_000717	tr|A0A1U7LT34|A0A1U7LT34_NEOID	6
fam_000718	tr|A0A1U7LTP4|A0A1U7LTP4_NEOID	2
fam_000719	tr|A0A1U7LU75|A0A1U7LU75_NEOID	5
fam_000720	tr|A0A1U7LV68|A0A1U7LV68_NEOID	7
fam_000721	tr|A0A1U7LWN1|A0A1U7LWN1_NEOID	2
fam_000722	tr|A0A1U7LIE4|A0A1U7LIE4_NEOID	2
fam_000723	tr|A0A1U7LJN8|A0A1U7LJN8_NEOID	3
fam_000724	tr|A0A1U7LKL9|A0A1U7LKL9_NEOID	3
fam_000725	tr|A0A1U7LMX1|A0A1U7LMX1_NEOID	7
fam_000726	tr|A0A1U7LN66|A0A1U7LN66_NEOID	2
fam_000727	tr|A0A1U7LPF8|A0A1U7LPF8_NEOID	6
fam_000728	tr|A0A1U7LQ12|A0A1U7LQ12_NEOID	2
fam_000729	tr|A0A1U7LQY5|A0A1U7LQY5_NEOID	2
fam_000730	tr|A0A1U7LTR6|A0A1U7LTR6_NEOID	8
fam_000731	tr|A0A1U7LTR8|A0A1U7LTR8_NEOID	2
fam_000732	tr|A0A1U7LHJ7|A0A1U7LHJ7_NEOID	2
fam_000733	tr|A0A1U7LIS9|A0A1U7LIS9_NEOID	3
fam_000734	tr|A0A1U7LJ23|A0A1U7LJ23_NEOID	2
fam_000735	tr|A0A1U7LJH1|A0A1U7LJH1_NEOID	2
fam_000736	tr|A0A1U7LJH5|A0A1U7LJH5_NEOID	2
fam_000737	tr|A0A1U7LKK8|A0A1U7LKK8_NEOID	4
fam_000738	tr|A0A1U7LKL6|A0A1U7LKL6_NEOID	6
fam_000739	tr|A0A1U7LMC7|A0A1U7LMC7_NEOID	3
fam_000740	tr|A0A1U7LNY9|A0A1U7LNY9_NEOID	6
fam_000741	tr|A0A1U7LPJ8|A0A1U7LPJ8_NEOID	8
fam_000742	tr|A0A1U7LQ20|A0A1U7LQ20_NEOID	4
fam_000743	tr|A0A1U7LUZ7|A0A1U7LUZ7_NEOID	7
fam_000744	tr|A0A1U7LV59|A0A1U7LV59_NEOID	2
fam_000745	tr|A0A1U7LV87|A0A1U7LV87_NEOID	4
fam_000746	tr|A0A1U7LWP4|A0A1U7LWP4_NEOID	5
fam_000747	tr|A0A1U7LGT5|A0A1U7LGT5_NEOID	2
fam_000748	tr|A0A1U7LHW6|A0A1U7LHW6_NEOID	3
fam_000749	tr|A0A1U7LIF2|A0A1U7LIF2_NEOID	8
fam_000750	tr|A0A1U7LJ53|A0A1U7LJ53_NEOID	2
fam_000751	tr|A0A1U7LJZ4|A0A1U7LJZ4_NEOID	6
fam_000752	tr|A0A1U7LQI5|A0A1U7LQI5_NEOID	1
fam_000753	tr|A0A1U7LK10|A0A1U7LK10_NEOID	1
fam_000754	tr|A0A1U7LQN2|A0A1U7LQN2_NEOID	3
fam_000755	tr|A0A1U7LR10|A0A1U7LR10_NEOID	2
fam_000756	tr|A0A1U7LRY2|A0A1U7LRY2_NEOID	2
fam_000757	tr|A0A1U7LSV1|A0A1U7LSV1_NEOID	9
fam_000758	tr|A0A1U7LT08|A0A1U7LT08_NEOID	4
fam_000759	tr|A0A1U7LWY1|A0A1U7LWY1_NEOID	3
fam_000760	tr|A0A1U7LHB9|A0A1U7LHB9_NEOID	6
fam_000761	tr|A0A1U7LK72|A0A1U7LK72_NEOID	5
fam_000762	tr|A0A1U7LKR2|A0A1U7LKR2_NEOID	1
fam_000763	tr|A0A1U7LNV5|A0A1U7LNV5_NEOID	1
fam_000764	tr|A0A1U7LMF4|A0A1U7LMF4_NEOID	4
fam_000765	tr|A0A1U7LND2|A0A1U7LND2_NEOID	4
fam_000766	tr|A0A1U7LNF8|A0A1U7LNF8_NEOID	3
fam_000767	tr|A0A1U7LPJ3|A0A1U7LPJ3_NEOID	2
fam_000768	tr|A0A1U7LRE1|A0A1U7LRE1_NEOID	1
fam_000769	tr|A0A1U7LV27|A0A1U7LV27_NEOID	1
fam_000770	tr|A0A1U7LT20|A0A1U7LT20_NEOID	4
fam_000771	tr|A0A1U7LW95|A0A1U7LW95_NEOID	2
fam_000772	tr|A0A1U7LGL1|A0A1U7LGL1_NEOID	4
fam_000773	tr|A0A1U7LGP1|A0A1U7LGP1_NEOID	2
fam_000774	tr|A0A1U7LJ13|A0A1U7LJ13_NEOID	2
fam_000775	tr|A0A1U7LNT1|A0A1U7LNT1_NEOID	2
fam_000776	tr|A0A1U7LPT8|A0A1U7LPT8_NEOID	2
fam_000777	tr|A0A1U7LS10|A0A1U7LS10_NEOID	3
fam_000778	tr|A0A1U7LTB0|A0A1U7LTB0_NEOID	4
fam_000779	tr|A0A1U7LRM3|A0A1U7LRM3_NEOID	10
fam_000780	tr|A0A1U7LTF4|A0A1U7LTF4_NEOID	2
fam_000781	tr|A0A1U7LU53|A0A1U7LU53_NEOID	5
fam_000782	tr|A0A1U7LUH3|A0A1U7LUH3_NEOID	4
fam_000783	tr|A0A1U7LUY9|A0A1U7LUY9_NEOID	1
fam_000784	tr|A0A1U7LPK6|A0A1U7LPK6_NEOID	1
fam_000785	tr|A0A1U7LI56|A0A1U7LI56_NEOID	4
fam_000786	tr|A0A1U7LKY7|A0A1U7LKY7_NEOID	3
fam_000787	tr|A0A1U7LL26|A0A1U7LL26_NEOID	6
fam_000788	tr|A0A1U7LM94|A0A1U7LM94_NEOID	3
fam_000789	tr|A0A1U7LP95|A0A1U7LP95_NEOID	3
fam_000790	tr|A0A1U7LT54|A0A1U7LT54_NEOID	1
fam_000791	tr|A0A1U7LLI9|A0A1U7LLI9_NEOID	1
fam_000792	tr|A0A1U7LTB7|A0A1U7LTB7_NEOID	6
fam_000793	tr|A0A1U7LTF2|A0A1U7LTF2_NEOID	3
fam_000794	tr|A0A1U7LVX5|A0A1U7LVX5_NEOID	5
fam_000795	tr|A0A1U7LGI0|A0A1U7LGI0_NEOID	5
fam_000796	tr|A0A1U7LGM0|A0A1U7LGM0_NEOID	4
fam_000797	tr|A0A1U7LGW0|A0A1U7LGW0_NEOID	6
fam_000798	tr|A0A1U7LJE8|A0A1U7LJE8_NEOID	5
fam_000799	tr|A0A1U7LJN0|A0A1U7LJN0_NEOID	1
fam_000800	tr|A0A1U7LSX4|A0A1U7LSX4_NEOID	1
fam_000801	tr|A0A1U7LK55|A0A1U7LK55_NEOID	2
fam_000802	tr|A0A1U7LKJ3|A0A1U7LKJ3_NEOID	6
fam_000803	tr|A0A1U7LPL9|A0A1U7LPL9_NEOID	2
fam_000804	tr|A0A1U7LR04|A0A1U7LR04_NEOID	8
fam_000805	tr|A0A1U7LR20|A0A1U7LR20_NEOID	5
fam_000806	tr|A0A1U7LR55|A0A1U7LR55_NEOID	11
fam_000807	tr|A0A1U7LRB7|A0A1U7LRB7_NEOID	6
fam_000808	tr|A0A1U7LTH9|A0A1U7LTH9_NEOID	2
fam_000809	tr|A0A1U7LUQ4|A0A1U7LUQ4_NEOID	4
fam_000810	tr|A0A1U7LVR6|A0A1U7LVR6_NEOID	3
fam_000811	tr|A0A1U7LWU1|A0A1U7LWU1_NEOID	3
fam_000812	tr|A0A1U7LIU4|A0A1U7LIU4_NEOID	4
fam_000813	tr|A0A1U7LMM3|A0A1U7LMM3_NEOID	3
fam_000814	tr|A0A1U7LMU3|A0A1U7LMU3_NEOID	3
fam_000815	tr|A0A1U7LNQ0|A0A1U7LNQ0_NEOID	6
fam_000816	tr|A0A1U7LQC1|A0A1U7LQC1_NEOID	1
fam_000817	tr|A0A1U7LPE1|A0A1U7LPE1_NEOID	1
fam_000818	tr|A8NEV0|A8NEV0_COPC7	3
fam_000819	tr|A8NF48|A8NF48_COPC7	3
fam_000820	tr|A8NQF2|A8NQF2_COPC7	2
fam_000821	tr|A8P2G9|A8P2G9_COPC7	3
fam_000822	tr|A8P2H0|A8P2H0_COPC7	1
fam_000823	tr|A8P725|A8P725_COPC7	2
fam_000824	tr|A8P7W8|A8P7W8_COPC7	3
fam_000825	tr|A8P7X4|A8P7X4_COPC7	1
fam_000826	tr|A8PCI2|A8PCI2_COPC7	6
fam_000827	tr|D6RKF6|D6RKF6_COPC7	5
fam_000828	tr|D6RQP6|D6RQP6_COPC7	3
fam_000829	tr|A8MZY6|A8MZY6_COPC7	1
fam_000830	tr|A8MZY7|A8MZY7_COPC7	1
fam_000831	tr|A8N3N6|A8N3N6_COPC7	2
fam_000832	tr|A8NEL8|A8NEL8_COPC7	2
fam_000833	tr|A8NGV9|A8NGV9_COPC7	5
fam_000834	tr|A8NI99|A8NI99_COPC7	2
fam_000835	tr|A8NJD7|A8NJD7_COPC7	1
fam_000836	tr|A8NJD8|A8NJD8_COPC7	1
fam_000837	tr|A8NPK3|A8NPK3_COPC7	2
fam_000838	tr|A8NR18|A8NR18_COPC7	2
fam_000839	sp|A8NU13|COP4_COPC7	2
fam_000840	sp|A8NE23|COP3_COPC7	1
fam_000841	tr|A8NUH5|A8NUH5_COPC7	5
fam_000842	tr|A8P0K4|A8P0K4_COPC7	4
fam_000843	tr|A8PEJ4|A8PEJ4_COPC7	3
fam_000844	tr|D6RQ92|D6RQ92_COPC7	4
fam_000845	tr|A8N3T7|A8N3T7_COPC7	2
fam_000846	tr|A8N5N2|A8N5N2_COPC7	2
fam_000847	tr|A8N7P6|A8N7P6_COPC7	5
fam_000848	tr|J9VFF7|J9VFF7_CRYN9	2
fam_000849	tr|J9VHS2|J9VHS2_CRYN9	25
fam_000850	tr|J9VII6|J9VII6_CRYN9	1
fam_000851	tr|J9VN17|J9VN17_CRYN9	1
fam_000852	tr|J9VIQ7|J9VIQ7_CRYN9	2
fam_000853	tr|J9VKY3|J9VKY3_CRYN9	3
fam_000854	tr|J9VRV1|J9VRV1_CRYN9	6
fam_000855	tr|J9VT89|J9VT89_CRYN9	1
fam_000856	tr|J9VUU9|J9VUU9_CRYN9	1
fam_000857	tr|J9VVN3|J9VVN3_CRYN9	2
fam_000858	tr|J9VYE0|J9VYE0_CRYN9	2
fam_000859	tr|J9VF61|J9VF61_CRYN9	1
fam_000860	tr|J9VFV4|J9VFV4_CRYN9	1
fam_000861	sp|J9VHN6|X325_CRYN9	7
fam_000862	tr|J9VLL1|J9VLL1_CRYN9	2
fam_000863	tr|J9VM51|J9VM51_CRYN9	4
fam_000864	tr|J9VN69|J9VN69_CRYN9	2
fam_000865	tr|J9VNE1|J9VNE1_CRYN9	2
fam_000866	tr|J9VQ56|J9VQ56_CRYN9	8
fam_000867	tr|J9VZM3|J9VZM3_CRYN9	9
fam_000868	tr|J9VI31|J9VI31_CRYN9	2
fam_000869	tr|J9VL03|J9VL03_CRYN9	2
fam_000870	tr|J9VN81|J9VN81_CRYN9	2
fam_000871	tr|J9VP11|J9VP11_CRYN9	2
fam_000872	tr|J9VPH8|J9VPH8_CRYN9	2
fam_000873	tr|J9VTL9|J9VTL9_CRYN9	2
fam_000874	tr|J9VTV6|J9VTV6_CRYN9	3
fam_000875	tr|J9VWE0|J9VWE0_CRYN9	1
fam_000876	tr|J9VQW0|J9VQW0_CRYN9	2
fam_000877	tr|J9VWL4|J9VWL4_CRYN9	2
fam_000878	tr|J9W0T8|J9W0T8_CRYN9	2
fam_000879	tr|J9VGM0|J9VGM0_CRYN9	4
fam_000880	tr|J9VKG9|J9VKG9_CRYN9	3
fam_000881	tr|J9VUE8|J9VUE8_CRYN9	3
fam_000882	tr|J9VVH6|J9VVH6_CRYN9	7
fam_000883	tr|J9VX13|J9VX13_CRYN9	1
fam_000884	tr|J9VPB4|J9VPB4_CRYN9	3
fam_000885	tr|J9VXT6|J9VXT6_CRYN9	4
fam_000886	tr|J9VMW5|J9VMW5_CRYN9	5
