Short,Species,Strain,Group,TaxonGroup,Protein_Source,Protein_Accession,Taxon_ID,Genome_Source,Genome_Accession,GFF3_Source,GFF3_Accession
B11036,Coccidioides posadasii,B11036,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B11036.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B11036.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B11036.gff3
B11057,Coccidioides immitis,B11057,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B11057.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B11057.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B11057.gff3
B11058,Coccidioides posadasii,B11058,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B11058.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B11058.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B11058.gff3
B11080,Coccidioides immitis,B11080,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B11080.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B11080.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B11080.gff3
B11198,Coccidioides immitis,B11198,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B11198.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B11198.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B11198.gff3
B11199,Coccidioides posadasii,B11199,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B11199.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B11199.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B11199.gff3
B11232,Coccidioides posadasii,B11232,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B11232.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B11232.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B11232.gff3
B11299,Coccidioides posadasii,B11299,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B11299.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B11299.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B11299.gff3
B11300,Coccidioides posadasii,B11300,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B11300.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B11300.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B11300.gff3
B11343,Coccidioides immitis,B11343,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B11343.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B11343.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B11343.gff3
B11400,Coccidioides posadasii,B11400,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B11400.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B11400.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B11400.gff3
B11517,Coccidioides immitis,B11517,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B11517.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B11517.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B11517.gff3
B11518,Coccidioides immitis,B11518,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B11518.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B11518.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B11518.gff3
B11587,Coccidioides immitis,B11587,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B11587.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B11587.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B11587.gff3
B11863,Coccidioides immitis,B11863,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B11863.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B11863.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B11863.gff3
B11871,Coccidioides posadasii,B11871,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B11871.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B11871.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B11871.gff3
B11872,Coccidioides posadasii,B11872,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B11872.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B11872.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B11872.gff3
B11873,Coccidioides immitis,B11873,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B11873.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B11873.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B11873.gff3
B11877,Coccidioides posadasii,B11877,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B11877.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B11877.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B11877.gff3
B12202,Coccidioides posadasii,B12202,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B12202.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B12202.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B12202.gff3
B12216,Coccidioides posadasii,B12216,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B12216.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B12216.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B12216.gff3
B12218,Coccidioides posadasii,B12218,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B12218.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B12218.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B12218.gff3
B12219,Coccidioides immitis,B12219,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B12219.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B12219.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B12219.gff3
B12220,Coccidioides immitis,B12220,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B12220.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B12220.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B12220.gff3
B12226,Coccidioides posadasii,B12226,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B12226.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B12226.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B12226.gff3
B12397,Coccidioides posadasii,B12397,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B12397.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B12397.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B12397.gff3
B12398,Coccidioides immitis,B12398,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B12398.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B12398.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B12398.gff3
B12399,Coccidioides posadasii,B12399,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B12399.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B12399.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B12399.gff3
B12400,Coccidioides posadasii,B12400,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B12400.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B12400.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B12400.gff3
B12402,Coccidioides posadasii,B12402,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B12402.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B12402.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B12402.gff3
B12471,Coccidioides posadasii,B12471,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B12471.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B12471.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B12471.gff3
B12475,Coccidioides posadasii,B12475,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B12475.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B12475.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B12475.gff3
B12495,Coccidioides immitis,B12495,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B12495.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B12495.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B12495.gff3
B12496,Coccidioides immitis,B12496,IN,Coccidioides immitis,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_immitis_B12496.proteins.fa,5501,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_immitis_B12496.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_immitis_B12496.gff3
B12498,Coccidioides posadasii,B12498,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B12498.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B12498.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B12498.gff3
B1249_Guatemala,Coccidioides posadasii,B1249_Guatemala,IN,Coccidioides posadasii,local_faa,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/pep/Coccidioides_posadasii_B1249_Guatemala.proteins.fa,199306,local_genome,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/DNA/Coccidioides_posadasii_B1249_Guatemala.scaffolds.fa,local_gff3,/bigdata/stajichlab/shared/projects/Coccidioides/PopGenomics/2025_All_Cocci/Assembly/annotation_freeze/20260112/GFF/Coccidioides_posadasii_B1249_Guatemala.gff3
