label	anchor	species	n_contigs	offset	member	family	family_label	bin	pfam	hrmA_models	product
F14	B3476|CE9CA74_006602-T1	Ci	257	7	B3476|CE9CA74_006609-T1	574-0_S_OLD_CPA0039|C27CBD2_008082-T1		soft_core			hypothetical protein
F14	B3395|C2387B0_005182-T1	Cp	266	-10	B3395|C2387B0_005172-T1	B3491|C53B4A4_005950-T1		singleton	GloB_C		hypothetical protein
F14	B3395|C2387B0_005182-T1	Cp	266	-9	B3395|C2387B0_005173-T1	SDVA10|CE292C0_006089-T1		singleton			hypothetical protein
F14	B3395|C2387B0_005182-T1	Cp	266	-8	B3395|C2387B0_005174-T1	B3382|C074AB1_006995-T1		singleton	ABC_tran		hypothetical protein
F14	B3395|C2387B0_005182-T1	Cp	266	-7	B3395|C2387B0_005175-T1	730332_Guatemala|C45F23D_000416-T1		singleton			hypothetical protein
F14	B3395|C2387B0_005182-T1	Cp	266	-6	B3395|C2387B0_005176-T1	B11199|C018C7F_001444-T1		singleton	SPOK2_N		hypothetical protein
F14	B3395|C2387B0_005182-T1	Cp	266	-5	B3395|C2387B0_005177-T1	574-0_S_OLD_CPA0039|C27CBD2_008082-T1		soft_core			hypothetical protein
F14	B3395|C2387B0_005182-T1	Cp	266	-4	B3395|C2387B0_005178-T1	578-1_L_NEW_CPA0049|C79DB71_007396-T1		core	Acetyltransf_1		hypothetical protein
F14	B3395|C2387B0_005182-T1	Cp	266	-3	B3395|C2387B0_005179-T1	B3292|C780200_007657-T1		shell			hypothetical protein
F14	B3395|C2387B0_005182-T1	Cp	266	-2	B3395|C2387B0_005180-T1	B12202|C4CA0DB_001451-T1		singleton			hypothetical protein
F14	B3395|C2387B0_005182-T1	Cp	266	-1	B3395|C2387B0_005181-T1	4SD|C8AA998_007437-T1		core	APH		hypothetical protein
F14	B3395|C2387B0_005182-T1	Cp	266	0	B3395|C2387B0_005182-T1	730332_Guatemala|C45F23D_004938-T1	F14	singleton	HrmA	HrmA	hypothetical protein
F14	SDVA25|CA77E5F_007915-T1	Cp	280	0	SDVA25|CA77E5F_007915-T1	730332_Guatemala|C45F23D_004938-T1	F14	singleton	HrmA	HrmA	hypothetical protein
F14	SDVA25|CA77E5F_007915-T1	Cp	280	1	SDVA25|CA77E5F_007916-T1	4SD|C8AA998_007437-T1		core	APH		hypothetical protein
F14	SDVA25|CA77E5F_007915-T1	Cp	280	2	SDVA25|CA77E5F_007917-T1	5SD|CCCC1E1_003560-T1		core			hypothetical protein
F14	SDVA25|CA77E5F_007915-T1	Cp	280	3	SDVA25|CA77E5F_007918-T1	SDVA25|CA77E5F_007918-T1		singleton			hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	-10	COCPO_Galgiani|CF9E767_001165-T1	FMC718|CF12C77_000738-T1		singleton			hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	-9	COCPO_Galgiani|CF9E767_001166-T1	730332_Guatemala|C45F23D_003778-T1		singleton	PP2C		hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	-8	COCPO_Galgiani|CF9E767_001167-T1	WA31|C87A2FA_006845-T1		core	PS_Dcarbxylase		hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	-7	COCPO_Galgiani|CF9E767_001168-T1	578-1_L_NEW_CPA0049|C79DB71_000006-T1		core	ARB_05178		hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	-6	COCPO_Galgiani|CF9E767_001169-T1	578-1_L_NEW_CPA0049|C79DB71_000005-T1		core	HSP70,MreB_Mbl		hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	-5	COCPO_Galgiani|CF9E767_001170-T1	VFC093|CEB6181_004828-T1		core	CHZ		hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	-4	COCPO_Galgiani|CF9E767_001171-T1	578-1_A_NEW_CPA0048|CD3293D_004701-T1		singleton			hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	-3	COCPO_Galgiani|CF9E767_001172-T1	578-1_L_NEW_CPA0049|C79DB71_000003-T1		core	Glyoxalase		hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	-2	COCPO_Galgiani|CF9E767_001173-T1	578-1_L_NEW_CPA0049|C79DB71_000002-T1		core	Sft1-BET1		hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	-1	COCPO_Galgiani|CF9E767_001174-T1	COCPO_34698|C69E555_005953-T1		core	Apc15p		hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	0	COCPO_Galgiani|CF9E767_001175-T1	B3314|CBC6125_000776-T1	F15	singleton	HrmA	HrmA	hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	1	COCPO_Galgiani|CF9E767_001176-T1	574-0_S_OLD_CPA0039|C27CBD2_003061-T1		singleton			hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	2	COCPO_Galgiani|CF9E767_001177-T1	B10919|C0D52B0_000298-T1		singleton			hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	3	COCPO_Galgiani|CF9E767_001178-T1	B3228|C904DB3_000468-T1		singleton			hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	4	COCPO_Galgiani|CF9E767_001179-T1	578-1_L_NEW_CPA0049|C79DB71_007165-T1		core			hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	5	COCPO_Galgiani|CF9E767_001180-T1	578-1_L_NEW_CPA0049|C79DB71_007164-T1		core			hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	6	COCPO_Galgiani|CF9E767_001181-T1	578-1_L_NEW_CPA0049|C79DB71_007163-T1		core	Mito_carr		hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	7	COCPO_Galgiani|CF9E767_001182-T1	M191|C1F3852_004709-T1		cloud			hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	8	COCPO_Galgiani|CF9E767_001183-T1	COCPO_175714|C2600DC_006763-T1		core			hypothetical protein
F15	COCPO_Galgiani|CF9E767_001175-T1	Cp	154	9	COCPO_Galgiani|CF9E767_001184-T1	578-1_L_NEW_CPA0049|C79DB71_007160-T1		core	APG12,ATG8		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	-10	B3341|C5A12A5_000944-T1	578-1_A_NEW_CPA0048|CD3293D_007340-T1		core	HOOK_N		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	-9	B3341|C5A12A5_000945-T1	578-1_L_NEW_CPA0049|C79DB71_007159-T1		core	Coprogen_oxidas		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	-8	B3341|C5A12A5_000946-T1	578-1_L_NEW_CPA0049|C79DB71_007160-T1		core	APG12,ATG8		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	-7	B3341|C5A12A5_000947-T1	COCPO_175714|C2600DC_006763-T1		core			hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	-6	B3341|C5A12A5_000948-T1	M191|C1F3852_004709-T1		cloud			hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	-5	B3341|C5A12A5_000949-T1	578-1_L_NEW_CPA0049|C79DB71_007163-T1		core	Mito_carr		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	-4	B3341|C5A12A5_000950-T1	578-1_L_NEW_CPA0049|C79DB71_007164-T1		core			hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	-3	B3341|C5A12A5_000951-T1	578-1_L_NEW_CPA0049|C79DB71_007165-T1		core			hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	-2	B3341|C5A12A5_000952-T1	578-1_L_NEW_CPA0049|C79DB71_007166-T1		core	KR,adh_short,adh_short_C2		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	-1	B3341|C5A12A5_000953-T1	574-0_S_OLD_CPA0039|C27CBD2_003061-T1		singleton			hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	0	B3341|C5A12A5_000954-T1	B3314|CBC6125_000776-T1	F15	singleton	HrmA	HrmA	hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	1	B3341|C5A12A5_000955-T1	COCPO_34698|C69E555_005953-T1		core	Apc15p		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	2	B3341|C5A12A5_000956-T1	578-1_L_NEW_CPA0049|C79DB71_000002-T1		core	Sft1-BET1		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	3	B3341|C5A12A5_000957-T1	578-1_L_NEW_CPA0049|C79DB71_000003-T1		core	Glyoxalase		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	4	B3341|C5A12A5_000958-T1	VFC093|CEB6181_004828-T1		core	CHZ		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	5	B3341|C5A12A5_000959-T1	578-1_L_NEW_CPA0049|C79DB71_000005-T1		core	HSP70,MreB_Mbl		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	6	B3341|C5A12A5_000960-T1	578-1_L_NEW_CPA0049|C79DB71_000006-T1		core	ARB_05178		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	7	B3341|C5A12A5_000961-T1	WA31|C87A2FA_006845-T1		core	PS_Dcarbxylase		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	8	B3341|C5A12A5_000962-T1	B16294|C3EE4FF_000757-T1		singleton			hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	9	B3341|C5A12A5_000963-T1	578-1_L_NEW_CPA0049|C79DB71_000010-T1		core	Hva1_TUDOR		hypothetical protein
F15	B3341|C5A12A5_000954-T1	Cp	241	10	B3341|C5A12A5_000964-T1	578-1_L_NEW_CPA0049|C79DB71_000011-T1		singleton			hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	-10	UTAH_20380X16|CAD5A21_002577-T1	5SD|CCCC1E1_002395-T1		core			hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	-9	UTAH_20380X16|CAD5A21_002578-T1	5SD|CCCC1E1_002396-T1		core			hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	-8	UTAH_20380X16|CAD5A21_002579-T1	5SD|CCCC1E1_002397-T1		core	FA_hydroxylase		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	-7	UTAH_20380X16|CAD5A21_002580-T1	578-1_L_NEW_CPA0049|C79DB71_003642-T1		core	Ribosomal_L6e		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	-6	UTAH_20380X16|CAD5A21_002581-T1	5SD|CCCC1E1_002399-T1		core	Rpn13_ADRM1_Pru		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	-5	UTAH_20380X16|CAD5A21_002582-T1	578-1_L_NEW_CPA0049|C79DB71_003639-T1		core	Ion_trans		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	-4	UTAH_20380X16|CAD5A21_002583-T1	5SD|CCCC1E1_002401-T1		core			hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	-3	UTAH_20380X16|CAD5A21_002584-T1	CA29|CCF2728_003916-T1		shell			hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	-2	UTAH_20380X16|CAD5A21_002586-T1	578-1_L_NEW_CPA0049|C79DB71_003636-T1		core	APH,Choline_kinase		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	-1	UTAH_20380X16|CAD5A21_002587-T1	CA2|CD8B963_005576-T1		core	DUF7924		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	0	UTAH_20380X16|CAD5A21_002588-T1	582-1_L_NEW_CPA0064|CF9574D_004546-T1	F16	cloud	HrmA	HrmA	hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	1	UTAH_20380X16|CAD5A21_002589-T1	B11300|C7C73A6_000641-T1		core	APH		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	2	UTAH_20380X16|CAD5A21_002590-T1	578-1_L_NEW_CPA0049|C79DB71_008449-T1		core	Pre-SET,SET		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	3	UTAH_20380X16|CAD5A21_002591-T1	578-1_L_NEW_CPA0049|C79DB71_000220-T1		core	Haspin_kinase,KA1,PK_Tyr_Ser-Thr,Pkinase		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	4	UTAH_20380X16|CAD5A21_002592-T1	574-0_S_OLD_CPA0039|C27CBD2_008006-T1		core	DUF1604,G-patch,HTH_TGH		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	5	UTAH_20380X16|CAD5A21_002593-T1	578-1_L_NEW_CPA0049|C79DB71_000218-T1		core	UBD		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	6	UTAH_20380X16|CAD5A21_002594-T1	578-1_L_NEW_CPA0049|C79DB71_000217-T1		core	Nop52		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	7	UTAH_20380X16|CAD5A21_002595-T1	578-1_L_NEW_CPA0049|C79DB71_000216-T1		core	DAGK_cat,DUF7493,YegS_C		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	8	UTAH_20380X16|CAD5A21_002596-T1	578-1_L_NEW_CPA0049|C79DB71_000215-T1		core	Adaptin_N,Cnd1,Coatamer_beta_C,Coatomer_b_Cpla		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	9	UTAH_20380X16|CAD5A21_002597-T1	578-1_L_NEW_CPA0049|C79DB71_000214-T1		core	Mago_nashi		hypothetical protein
F16	UTAH_20380X16|CAD5A21_002588-T1	Ci	123	10	UTAH_20380X16|CAD5A21_002598-T1	5SD|CCCC1E1_004845-T1		core	Vac_ImportDeg		hypothetical protein
F16	GT-104|C25A2E6_003624-T1	Ci	422	-10	GT-104|C25A2E6_003613-T1	5SD|CCCC1E1_002395-T1		core			hypothetical protein
F16	GT-104|C25A2E6_003624-T1	Ci	422	-9	GT-104|C25A2E6_003614-T1	5SD|CCCC1E1_002396-T1		core			hypothetical protein
F16	GT-104|C25A2E6_003624-T1	Ci	422	-8	GT-104|C25A2E6_003615-T1	5SD|CCCC1E1_002397-T1		core	FA_hydroxylase		hypothetical protein
F16	GT-104|C25A2E6_003624-T1	Ci	422	-7	GT-104|C25A2E6_003616-T1	578-1_L_NEW_CPA0049|C79DB71_003642-T1		core	Ribosomal_L6e		hypothetical protein
F16	GT-104|C25A2E6_003624-T1	Ci	422	-6	GT-104|C25A2E6_003617-T1	5SD|CCCC1E1_002399-T1		core	Rpn13_ADRM1_Pru		hypothetical protein
F16	GT-104|C25A2E6_003624-T1	Ci	422	-5	GT-104|C25A2E6_003618-T1	578-1_L_NEW_CPA0049|C79DB71_003639-T1		core	Ion_trans		hypothetical protein
F16	GT-104|C25A2E6_003624-T1	Ci	422	-4	GT-104|C25A2E6_003619-T1	5SD|CCCC1E1_002401-T1		core			hypothetical protein
F16	GT-104|C25A2E6_003624-T1	Ci	422	-3	GT-104|C25A2E6_003620-T1	CA29|CCF2728_003916-T1		shell			hypothetical protein
F16	GT-104|C25A2E6_003624-T1	Ci	422	-2	GT-104|C25A2E6_003622-T1	578-1_L_NEW_CPA0049|C79DB71_003636-T1		core	APH,Choline_kinase		hypothetical protein
F16	GT-104|C25A2E6_003624-T1	Ci	422	-1	GT-104|C25A2E6_003623-T1	CA2|CD8B963_005576-T1		core	DUF7924		hypothetical protein
F16	GT-104|C25A2E6_003624-T1	Ci	422	0	GT-104|C25A2E6_003624-T1	582-1_L_NEW_CPA0064|CF9574D_004546-T1	F16	cloud	HrmA	HrmA	hypothetical protein
F16	GT-104|C25A2E6_003624-T1	Ci	422	1	GT-104|C25A2E6_003625-T1	B11300|C7C73A6_000641-T1		core	APH		hypothetical protein
F16	B3345|CC9C02F_000790-T1	Cp	229	-10	B3345|CC9C02F_000780-T1	5SD|CCCC1E1_004845-T1		core	Vac_ImportDeg		hypothetical protein
F16	B3345|CC9C02F_000790-T1	Cp	229	-9	B3345|CC9C02F_000781-T1	578-1_L_NEW_CPA0049|C79DB71_000214-T1		core	Mago_nashi		hypothetical protein
F16	B3345|CC9C02F_000790-T1	Cp	229	-8	B3345|CC9C02F_000782-T1	578-1_L_NEW_CPA0049|C79DB71_000215-T1		core	Adaptin_N,Cnd1,Coatamer_beta_C,Coatomer_b_Cpla		hypothetical protein
F16	B3345|CC9C02F_000790-T1	Cp	229	-7	B3345|CC9C02F_000783-T1	578-1_L_NEW_CPA0049|C79DB71_000216-T1		core	DAGK_cat,DUF7493,YegS_C		hypothetical protein
F16	B3345|CC9C02F_000790-T1	Cp	229	-6	B3345|CC9C02F_000784-T1	578-1_L_NEW_CPA0049|C79DB71_000217-T1		core	Nop52		hypothetical protein
F16	B3345|CC9C02F_000790-T1	Cp	229	-5	B3345|CC9C02F_000785-T1	578-1_L_NEW_CPA0049|C79DB71_000218-T1		core	UBD		hypothetical protein
F16	B3345|CC9C02F_000790-T1	Cp	229	-4	B3345|CC9C02F_000786-T1	574-0_S_OLD_CPA0039|C27CBD2_008006-T1		core	DUF1604,G-patch,HTH_TGH		hypothetical protein
F16	B3345|CC9C02F_000790-T1	Cp	229	-3	B3345|CC9C02F_000787-T1	578-1_L_NEW_CPA0049|C79DB71_000220-T1		core	Haspin_kinase,KA1,PK_Tyr_Ser-Thr,Pkinase		hypothetical protein
F16	B3345|CC9C02F_000790-T1	Cp	229	-2	B3345|CC9C02F_000788-T1	578-1_L_NEW_CPA0049|C79DB71_008449-T1		core	Pre-SET,SET		hypothetical protein
F16	B3345|CC9C02F_000790-T1	Cp	229	-1	B3345|CC9C02F_000789-T1	B11300|C7C73A6_000641-T1		core	APH		hypothetical protein
F16	B3345|CC9C02F_000790-T1	Cp	229	0	B3345|CC9C02F_000790-T1	582-1_L_NEW_CPA0064|CF9574D_004546-T1	F16	cloud	HrmA	HrmA	hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	-10	B3286|C407126_002993-T1	578-1_L_NEW_CPA0049|C79DB71_000212-T1		core	PK_Tyr_Ser-Thr,Pkinase		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	-9	B3286|C407126_002994-T1	5SD|CCCC1E1_004845-T1		core	Vac_ImportDeg		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	-8	B3286|C407126_002995-T1	578-1_L_NEW_CPA0049|C79DB71_000214-T1		core	Mago_nashi		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	-7	B3286|C407126_002996-T1	578-1_L_NEW_CPA0049|C79DB71_000215-T1		core	Adaptin_N,Cnd1,Coatamer_beta_C,Coatomer_b_Cpla		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	-6	B3286|C407126_002997-T1	578-1_L_NEW_CPA0049|C79DB71_000216-T1		core	DAGK_cat,DUF7493,YegS_C		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	-5	B3286|C407126_002998-T1	578-1_L_NEW_CPA0049|C79DB71_000217-T1		core	Nop52		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	-4	B3286|C407126_002999-T1	578-1_L_NEW_CPA0049|C79DB71_000218-T1		core	UBD		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	-3	B3286|C407126_003000-T1	574-0_S_OLD_CPA0039|C27CBD2_008006-T1		core	DUF1604,G-patch,HTH_TGH		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	-2	B3286|C407126_003001-T1	578-1_L_NEW_CPA0049|C79DB71_000220-T1		core	Haspin_kinase,KA1,PK_Tyr_Ser-Thr,Pkinase		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	-1	B3286|C407126_003002-T1	578-1_L_NEW_CPA0049|C79DB71_008449-T1		core	Pre-SET,SET		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	0	B3286|C407126_003003-T1	582-1_L_NEW_CPA0064|CF9574D_004546-T1	F16	cloud	HrmA	HrmA	hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	1	B3286|C407126_003004-T1	B11300|C7C73A6_000641-T1		core	APH		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	2	B3286|C407126_003005-T1	CA2|CD8B963_005576-T1		core	DUF7924		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	3	B3286|C407126_003006-T1	578-1_L_NEW_CPA0049|C79DB71_003636-T1		core	APH,Choline_kinase		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	4	B3286|C407126_003008-T1	578-1_L_NEW_CPA0049|C79DB71_003638-T1		shell			hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	5	B3286|C407126_003009-T1	578-1_L_NEW_CPA0049|C79DB71_003639-T1		core	Ion_trans		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	6	B3286|C407126_003010-T1	5SD|CCCC1E1_002399-T1		core	Rpn13_ADRM1_Pru		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	7	B3286|C407126_003011-T1	578-1_L_NEW_CPA0049|C79DB71_003642-T1		core	Ribosomal_L6e		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	8	B3286|C407126_003012-T1	5SD|CCCC1E1_002397-T1		core	FA_hydroxylase		hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	9	B3286|C407126_003013-T1	578-1_L_NEW_CPA0049|C79DB71_003644-T1		singleton			hypothetical protein
F16	B3286|C407126_003003-T1	Cp	295	10	B3286|C407126_003014-T1	578-1_L_NEW_CPA0049|C79DB71_003645-T1		core	KR,adh_short,adh_short_C2		hypothetical protein
F17	B3374|CBF548A_008472-T1	Cp	252	0	B3374|CBF548A_008472-T1	B3353|C210CF2_008619-T1	F17	singleton	HrmA	HrmA	hypothetical protein
F17	B3203|C5B81D8_008596-T1	Cp	290	0	B3203|C5B81D8_008596-T1	B3353|C210CF2_008619-T1	F17	singleton	HrmA	HrmA	hypothetical protein
F17	B3203|C5B81D8_008596-T1	Cp	290	1	B3203|C5B81D8_008597-T1	B3203|C5B81D8_008597-T1		singleton			hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	-10	UTAH_23742X206|C3F3EFE_004964-T1	5SD|CCCC1E1_004979-T1		shell			hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	-9	UTAH_23742X206|C3F3EFE_004965-T1	SJV_6|C9A977F_008070-T1		core			hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	-8	UTAH_23742X206|C3F3EFE_004966-T1	GT-164|C437F43_007100-T1		core	Leuk-A4-hydro_C,Peptidase_M1,Peptidase_M1_N		hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	-7	UTAH_23742X206|C3F3EFE_004967-T1	578-1_L_NEW_CPA0049|C79DB71_007039-T1		core	Ribosomal_L38e		hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	-6	UTAH_23742X206|C3F3EFE_004968-T1	578-1_L_NEW_CPA0049|C79DB71_007038-T1		core	NTF2		hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	-5	UTAH_23742X206|C3F3EFE_004969-T1	578-1_L_NEW_CPA0049|C79DB71_007037-T1		core	Anticodon_3,tRNA-synt_1,tRNA-synt_1g		hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	-4	UTAH_23742X206|C3F3EFE_004970-T1	Michoacan_2|C26AA88_004336-T1		core	PALP		hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	-3	UTAH_23742X206|C3F3EFE_004971-T1	578-1_L_NEW_CPA0049|C79DB71_007035-T1		shell	PPTA		hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	-2	UTAH_23742X206|C3F3EFE_004972-T1	B3353|C210CF2_002931-T1		core	GHMP_kinases_C,GHMP_kinases_N		hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	-1	UTAH_23742X206|C3F3EFE_004973-T1	578-1_L_NEW_CPA0049|C79DB71_007033-T1		core			hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	0	UTAH_23742X206|C3F3EFE_004974-T1	B15142|CE5AC85_006064-T1	F18	cloud	HrmA	HrmA	hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	1	UTAH_23742X206|C3F3EFE_004975-T1	Beeville|C6949CF_003418-T1		core			hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	2	UTAH_23742X206|C3F3EFE_004976-T1	5SD|CCCC1E1_002065-T1		shell	CHAT,TPR_10		hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	3	UTAH_23742X206|C3F3EFE_004977-T1	B12526|CF6BC4C_003229-T1		cloud			hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	4	UTAH_23742X206|C3F3EFE_004978-T1	SDVA1|C29BC70_007465-T1		shell			hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	5	UTAH_23742X206|C3F3EFE_004979-T1	GT-151|CDCC634_008646-T1		soft_core	HNH_2		hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	6	UTAH_23742X206|C3F3EFE_004980-T1	GT-140|C9E3188_008080-T1		core	Acyl_transf_1,CurL-like_PKS_C,KAsynt_C_assoc,Ketoacyl-synt_C,ketoacyl-synt		hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	7	UTAH_23742X206|C3F3EFE_004981-T1	574-0_S_OLD_CPA0039|C27CBD2_006468-T1		core			hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	8	UTAH_23742X206|C3F3EFE_004982-T1	B11400|CF1B8A4_000596-T1		shell			hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	9	UTAH_23742X206|C3F3EFE_004983-T1	Phoenix_9|CD578F3_007760-T1		cloud	ADH_N		hypothetical protein
F18	UTAH_23742X206|C3F3EFE_004974-T1	Ci	217	10	UTAH_23742X206|C3F3EFE_004984-T1	B13535|C7AA01B_005766-T1		shell	KR		hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	-4	UTAH_23742X235|C16CCE9_006578-T1	SDVA1|C29BC70_007465-T1		shell			hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	-3	UTAH_23742X235|C16CCE9_006579-T1	B3203|C5B81D8_006984-T1		shell			hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	-2	UTAH_23742X235|C16CCE9_006580-T1	5SD|CCCC1E1_002065-T1		shell	CHAT,TPR_10		hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	-1	UTAH_23742X235|C16CCE9_006581-T1	Beeville|C6949CF_003418-T1		core			hypothetical protein
F18	UTAH_23742X235|C16CCE9_006582-T1	Ci	225	0	UTAH_23742X235|C16CCE9_006582-T1	B15142|CE5AC85_006064-T1	F18	cloud	HrmA	HrmA	hypothetical protein
